participant_id,fluency_list_id,trial_order,stimulus,response,rt,cumulative_rt,round_time_limit,is_invalid,is_rt_outlier,is_repeated_response,is_category_mismatch,rt_measure
C115,4,1,tools,nail,1529,8637,180000,0,0,0,0,inter_response_interval
C115,4,2,tools,wrench,2422,11059,180000,0,0,0,0,inter_response_interval
C115,4,3,tools,pliers,3475,14534,180000,0,0,0,0,inter_response_interval
C115,4,4,tools,ruler,5545,20079,180000,0,0,0,0,inter_response_interval
C115,4,5,tools,shovel,3606,23685,180000,0,0,0,0,inter_response_interval
C115,4,6,tools,rake,1753,25438,180000,0,0,0,0,inter_response_interval
C115,4,7,tools,lawnmower,6052,31490,180000,0,0,0,0,inter_response_interval
C115,4,8,tools,screwdriver,18422,49912,180000,0,0,0,0,inter_response_interval
C115,4,9,tools,paintbrush,9041,58953,180000,0,0,0,0,inter_response_interval
C115,4,10,tools,axe,17468,76421,180000,0,0,0,0,inter_response_interval
C115,4,11,tools,saw,2354,78775,180000,0,0,0,0,inter_response_interval
C115,4,12,tools,mallet,6920,85695,180000,0,0,0,0,inter_response_interval
C115,5,0,foods,hamburger,8377,8377,180000,0,0,0,0,inter_response_interval
C115,5,1,foods,pizza,2423,10800,180000,0,0,0,0,inter_response_interval
C115,5,2,foods,hotdog,2731,13531,180000,0,0,0,0,inter_response_interval
C115,5,3,foods,spagetti,3179,16710,180000,0,0,0,0,inter_response_interval
C115,5,4,foods,tuna,1695,18405,180000,0,0,0,0,inter_response_interval
C115,5,5,foods,salmon,2379,20784,180000,0,0,0,0,inter_response_interval
C115,5,6,foods,eggs,3818,24602,180000,0,0,0,0,inter_response_interval
C115,5,7,foods,apple,2320,26922,180000,0,0,0,0,inter_response_interval
C115,5,8,foods,banana,2010,28932,180000,0,0,0,0,inter_response_interval
C115,5,9,foods,cantalope,7347,36279,180000,0,0,0,0,inter_response_interval
C115,5,10,foods,macaroni,8170,44449,180000,0,0,0,0,inter_response_interval
C115,5,11,foods,chicken,9655,54104,180000,0,0,0,0,inter_response_interval
C115,5,12,foods,steak,2402,56506,180000,0,0,0,0,inter_response_interval
C115,5,13,foods,turkey,4154,60660,180000,0,0,0,0,inter_response_interval
C115,5,14,foods,bread,2836,63496,180000,0,0,0,0,inter_response_interval
C115,5,15,foods,sushi,12004,75500,180000,0,0,0,0,inter_response_interval
C115,5,16,foods,potatoes,36016,111516,180000,0,0,0,0,inter_response_interval
C115,5,17,foods,carrots,5411,116927,180000,0,0,0,0,inter_response_interval
C115,5,18,foods,onion,3235,120162,180000,0,0,0,0,inter_response_interval
C115,5,19,foods,scallions,2739,122901,180000,0,0,0,0,inter_response_interval
C115,6,0,tools,hammer,10385,10385,180000,0,0,0,0,inter_response_interval
C115,6,1,tools,nail,1344,11729,180000,0,0,0,0,inter_response_interval
C115,6,2,tools,screwdriver,6269,17998,180000,0,0,0,0,inter_response_interval
C115,6,3,tools,axe,1784,19782,180000,0,0,0,0,inter_response_interval
C115,6,4,tools,pliers,5242,25024,180000,0,0,0,0,inter_response_interval
C115,6,5,tools,snowblower,3718,28742,180000,0,0,0,0,inter_response_interval
C115,6,6,tools,lawnmower,5667,34409,180000,0,0,0,0,inter_response_interval
C115,6,7,tools,mallet,3079,37488,180000,0,0,0,0,inter_response_interval
C115,6,8,tools,screws,9453,46941,180000,0,0,0,0,inter_response_interval
C115,6,9,tools,ruler,19532,66473,180000,0,0,0,0,inter_response_interval
C115,6,10,tools,knife,5942,72415,180000,0,0,0,0,inter_response_interval
C115,7,0,foods,steak,5663,5663,180000,0,0,0,0,inter_response_interval
C115,7,1,foods,hamburger,3412,9075,180000,0,0,0,0,inter_response_interval
C115,7,2,foods,hotdog,3046,12121,180000,0,0,0,0,inter_response_interval
C115,7,3,foods,cheese,2341,14462,180000,0,0,0,0,inter_response_interval
C115,7,4,foods,cake,2414,16876,180000,0,0,0,0,inter_response_interval
C115,7,5,foods,pie,1405,18281,180000,0,0,0,0,inter_response_interval
C115,7,6,foods,apple,1936,20217,180000,0,0,0,0,inter_response_interval
C115,7,7,foods,banana,1991,22208,180000,0,0,0,0,inter_response_interval
C115,7,8,foods,orange,2211,24419,180000,0,0,0,0,inter_response_interval
C115,7,9,foods,potato,2194,26613,180000,0,0,0,0,inter_response_interval
C115,7,10,foods,carrot,2006,28619,180000,0,0,0,0,inter_response_interval
C115,7,11,foods,spinach,2287,30906,180000,0,0,0,0,inter_response_interval
C115,7,12,foods,kale,3462,34368,180000,0,0,0,0,inter_response_interval
C115,7,13,foods,spagetti,4811,39179,180000,0,0,0,0,inter_response_interval
C115,7,14,foods,tomato,1870,41049,180000,0,0,0,0,inter_response_interval
C115,7,15,foods,porkchop,7129,48178,180000,0,0,0,0,inter_response_interval
C115,7,16,foods,chicken,2895,51073,180000,0,0,0,0,inter_response_interval
C115,7,17,foods,bread,2824,53897,180000,0,0,0,0,inter_response_interval
C115,7,18,foods,egg,1789,55686,180000,0,0,0,0,inter_response_interval
C115,7,19,foods,fish,11681,67367,180000,0,0,0,0,inter_response_interval
C115,7,20,foods,tofu,6726,74093,180000,0,0,0,0,inter_response_interval
C115,7,21,foods,pizza,7689,81782,180000,0,0,0,0,inter_response_interval
C115,8,0,animals,dog,5015,5015,180000,0,0,0,0,inter_response_interval
C115,8,1,animals,cat,1988,7003,180000,0,0,0,0,inter_response_interval
C115,8,2,animals,horse,1698,8701,180000,0,0,0,0,inter_response_interval
C115,8,3,animals,pig,1551,10252,180000,0,0,0,0,inter_response_interval
C115,8,4,animals,fish,1752,12004,180000,0,0,0,0,inter_response_interval
C115,8,5,animals,bird,2570,14574,180000,0,0,0,0,inter_response_interval
C115,8,6,animals,duck,1382,15956,180000,0,0,0,0,inter_response_interval
C115,8,7,animals,alligator,4015,19971,180000,0,0,0,0,inter_response_interval
C115,8,8,animals,crocodile,3573,23544,180000,0,0,0,0,inter_response_interval
C115,8,9,animals,elephant,2593,26137,180000,0,0,0,0,inter_response_interval
C115,8,10,animals,bear,1408,27545,180000,0,0,0,0,inter_response_interval
C115,8,11,animals,zebra,1753,29298,180000,0,0,0,0,inter_response_interval
C115,8,12,animals,lion,1683,30981,180000,0,0,0,0,inter_response_interval
C115,8,13,animals,tiger,1557,32538,180000,0,0,0,0,inter_response_interval
C115,8,14,animals,camel,4083,36621,180000,0,0,0,0,inter_response_interval
C115,8,15,animals,giraffe,2430,39051,180000,0,0,0,0,inter_response_interval
C115,8,16,animals,cheetah,4460,43511,180000,0,0,0,0,inter_response_interval
C115,8,17,animals,wolf,4932,48443,180000,0,0,0,0,inter_response_interval
C115,8,18,animals,seal,20930,69373,180000,0,0,0,0,inter_response_interval
C115,8,19,animals,penguin,2081,71454,180000,0,0,0,0,inter_response_interval
C115,8,20,animals,money,3850,75304,180000,0,0,0,0,inter_response_interval
C115,8,21,animals,gorilla,2036,77340,180000,0,0,0,0,inter_response_interval
C115,8,22,animals,snake,7301,84641,180000,0,0,0,0,inter_response_interval
C115,8,23,animals,ladybug,3564,88205,180000,0,0,0,0,inter_response_interval
C115,8,24,animals,ant,1066,89271,180000,0,0,0,0,inter_response_interval
C116,0,0,tools,screwdriver,13824,13824,180000,0,0,0,0,inter_response_interval
C116,0,1,tools,hammer,4540,18364,180000,0,0,0,0,inter_response_interval
C116,0,2,tools,tapemeasure,20089,38453,180000,0,0,0,0,inter_response_interval
C116,0,3,tools,knife,2963,41416,180000,0,0,0,0,inter_response_interval
C116,0,4,tools,handsaw,7116,48532,180000,0,0,0,0,inter_response_interval
C116,0,5,tools,pliers,4098,52630,180000,0,0,0,0,inter_response_interval
C116,0,6,tools,choppingsaw,6010,58640,180000,0,0,0,0,inter_response_interval
C116,0,7,tools,plane,2684,61324,180000,0,0,0,0,inter_response_interval
C116,0,8,tools,drill,34390,95714,180000,0,0,0,0,inter_response_interval
C116,0,9,tools,magnet,3006,98720,180000,0,0,0,0,inter_response_interval
C116,1,0,foods,pizza,6207,6207,180000,0,0,0,0,inter_response_interval
C116,1,1,foods,hamburger,4243,10450,180000,0,0,0,0,inter_response_interval
C116,1,2,foods,peas,5437,15887,180000,0,0,0,0,inter_response_interval
C116,1,3,foods,chicken,22486,38373,180000,0,0,0,0,inter_response_interval
C116,1,4,foods,grapes,1947,40320,180000,0,0,0,0,inter_response_interval
C116,1,5,foods,bananas,2032,42352,180000,0,0,0,0,inter_response_interval
C116,1,6,foods,apples,1802,44154,180000,0,0,0,0,inter_response_interval
C116,1,7,foods,sushi,2301,46455,180000,0,0,0,0,inter_response_interval
C116,1,8,foods,macandcheese,7501,53956,180000,0,0,0,0,inter_response_interval
C116,1,9,foods,salads,6221,60177,180000,0,0,0,0,inter_response_interval
C116,1,10,foods,rice,17631,77808,180000,0,0,0,0,inter_response_interval
C116,1,11,foods,bacon,4141,81949,180000,0,0,0,0,inter_response_interval
C116,1,12,foods,eggs,840,82789,180000,0,0,0,0,inter_response_interval
C116,1,13,foods,sausage,12880,95669,180000,0,0,0,0,inter_response_interval
C116,1,14,foods,mashedpotatoes,4745,100414,180000,0,0,0,0,inter_response_interval
C116,1,15,foods,strawberries,37008,137422,180000,0,0,0,0,inter_response_interval
C116,1,16,foods,fish,21673,159095,180000,0,0,0,0,inter_response_interval
C116,2,0,animals,dog,5146,5146,180000,0,0,0,0,inter_response_interval
C116,2,1,animals,cat,767,5913,180000,0,0,0,0,inter_response_interval
C116,2,2,animals,elephant,1674,7587,180000,0,0,0,0,inter_response_interval
C116,2,3,animals,penguin,2796,10383,180000,0,0,0,0,inter_response_interval
C116,2,4,animals,snake,2048,12431,180000,0,0,0,0,inter_response_interval
C116,2,5,animals,rat,1660,14091,180000,0,0,0,0,inter_response_interval
C116,2,6,animals,shark,3504,17595,180000,0,0,0,0,inter_response_interval
C116,2,7,animals,whale,1304,18899,180000,0,0,0,0,inter_response_interval
C116,2,8,animals,kangaroo,2872,21771,180000,0,0,0,0,inter_response_interval
C116,2,9,animals,zebra,3610,25381,180000,0,0,0,0,inter_response_interval
C116,2,10,animals,monkey,3520,28901,180000,0,0,0,0,inter_response_interval
C116,2,11,animals,lion,7482,36383,180000,0,0,0,0,inter_response_interval
C116,2,12,animals,tiger,798,37181,180000,0,0,0,0,inter_response_interval
C116,2,13,animals,dolphin,4776,41957,180000,0,0,0,0,inter_response_interval
C116,2,14,animals,horse,2927,44884,180000,0,0,0,0,inter_response_interval
C116,2,15,animals,cow,781,45665,180000,0,0,0,0,inter_response_interval
C116,2,16,animals,bear,17051,62716,180000,0,0,0,0,inter_response_interval
C116,2,17,animals,duck,9754,72470,180000,0,0,0,0,inter_response_interval
C116,2,18,animals,bird,9855,82325,180000,0,0,0,0,inter_response_interval
C116,2,19,animals,donkey,40095,122420,180000,0,0,0,0,inter_response_interval
C116,2,20,animals,koalabear,11965,134385,180000,0,0,0,0,inter_response_interval
C116,3,0,foods,nuggets,9454,9454,180000,0,0,0,0,inter_response_interval
C116,3,1,foods,ribs,2800,12254,180000,0,0,0,0,inter_response_interval
C116,3,2,foods,greens,3211,15465,180000,0,0,0,0,inter_response_interval
C116,3,3,foods,spinich,1731,17196,180000,0,0,0,0,inter_response_interval
C116,3,4,foods,soup,1889,19085,180000,0,0,0,0,inter_response_interval
C116,3,5,foods,corn,3573,22658,180000,0,0,0,0,inter_response_interval
C116,3,6,foods,okra,1375,24033,180000,0,0,0,0,inter_response_interval
C116,3,7,foods,greenbeans,3887,27920,180000,0,0,0,0,inter_response_interval
C116,3,8,foods,squash,3236,31156,180000,0,0,0,0,inter_response_interval
C116,3,9,foods,peach,20509,51665,180000,0,0,0,0,inter_response_interval
C116,3,10,foods,lasanga,9818,61483,180000,0,0,0,0,inter_response_interval
C116,3,11,foods,pullpork,5802,67285,180000,0,0,0,0,inter_response_interval
C116,3,12,foods,rolls,48821,116106,180000,0,0,0,0,inter_response_interval
C116,3,13,foods,fries,14299,130405,180000,0,0,0,0,inter_response_interval
C116,3,14,foods,onionrings,6841,137246,180000,0,0,0,0,inter_response_interval
C116,4,0,tools,clawhammer,8525,8525,180000,0,0,0,0,inter_response_interval
C116,4,1,tools,screwdriver,6349,14874,180000,0,0,0,0,inter_response_interval
C116,4,2,tools,wrench,22405,37279,180000,0,0,0,0,inter_response_interval
C116,4,3,tools,pliers,3285,40564,180000,0,0,0,0,inter_response_interval
C116,4,4,tools,hacksaw,4651,45215,180000,0,0,0,0,inter_response_interval
C116,4,5,tools,hatchet,4072,49287,180000,0,0,0,0,inter_response_interval
C116,4,6,tools,scraper,7966,57253,180000,0,0,0,0,inter_response_interval
C116,4,7,tools,chisel,7607,64860,180000,0,0,0,0,inter_response_interval
C116,4,8,tools,powersaw,3974,68834,180000,0,0,0,0,inter_response_interval
C116,4,9,tools,vise,4853,73687,180000,0,0,0,0,inter_response_interval
C116,4,10,tools,paintbrush,49234,122921,180000,0,0,0,0,inter_response_interval
C116,4,11,tools,backsaw,4774,127695,180000,0,0,0,0,inter_response_interval
C116,4,12,tools,mallet,5074,132769,180000,0,0,0,0,inter_response_interval
C116,6,0,animals,cat,6975,6975,180000,0,0,0,0,inter_response_interval
C116,6,1,animals,dog,1596,8571,180000,0,0,0,0,inter_response_interval
C116,6,2,animals,bird,2610,11181,180000,0,0,0,0,inter_response_interval
C116,6,3,animals,lion,980,12161,180000,0,0,0,0,inter_response_interval
C116,6,4,animals,horse,2786,14947,180000,0,0,0,0,inter_response_interval
C116,6,5,animals,squirrel,2684,17631,180000,0,0,0,0,inter_response_interval
C116,6,6,animals,pig,3031,20662,180000,0,0,0,0,inter_response_interval
C116,6,7,animals,tiger,1297,21959,180000,0,0,0,0,inter_response_interval
C116,6,8,animals,bear,3158,25117,180000,0,0,0,0,inter_response_interval
C116,6,9,animals,giraffe,2291,27408,180000,0,0,0,0,inter_response_interval
C116,6,10,animals,graywolf,9762,37170,180000,0,0,0,0,inter_response_interval
C116,6,11,animals,goat,8818,45988,180000,0,0,0,0,inter_response_interval
C116,6,12,animals,snake,2419,48407,180000,0,0,0,0,inter_response_interval
C116,6,13,animals,leopard,3703,52110,180000,0,0,0,0,inter_response_interval
C116,6,14,animals,deer,1119,53229,180000,0,0,0,0,inter_response_interval
C116,6,15,animals,hippo,3898,57127,180000,0,0,0,0,inter_response_interval
C116,6,16,animals,ferret,1879,59006,180000,0,0,0,0,inter_response_interval
C116,6,17,animals,rhino,3346,62352,180000,0,0,0,0,inter_response_interval
C116,6,18,animals,cattle,1032,63384,180000,0,0,0,0,inter_response_interval
C116,6,19,animals,raccoon,4477,67861,180000,0,0,0,0,inter_response_interval
C116,6,20,animals,armadillo,4066,71927,180000,0,0,0,0,inter_response_interval
C116,6,21,animals,skunk,3121,75048,180000,0,0,0,0,inter_response_interval
C116,6,22,animals,goose,3015,78063,180000,0,0,0,0,inter_response_interval
C116,6,23,animals,lemur,4178,82241,180000,0,0,0,0,inter_response_interval
C116,6,24,animals,turtle,3025,85266,180000,0,0,0,0,inter_response_interval
C116,6,25,animals,crow,904,86170,180000,0,0,0,0,inter_response_interval
C116,6,26,animals,kitten,3684,89854,180000,0,0,0,0,inter_response_interval
C116,6,27,animals,lizard,1346,91200,180000,0,0,0,0,inter_response_interval
C116,6,28,animals,gorilla,2030,93230,180000,0,0,0,0,inter_response_interval
C116,6,29,animals,donkey,9375,102605,180000,0,0,0,0,inter_response_interval
C116,6,30,animals,cheetah,1466,104071,180000,0,0,0,0,inter_response_interval
C116,6,31,animals,hyena,6072,110143,180000,0,0,0,0,inter_response_interval
C116,6,32,animals,sheep,1062,111205,180000,0,0,0,0,inter_response_interval
C116,6,33,animals,otwe,3964,115169,180000,0,0,0,0,inter_response_interval
C116,6,34,animals,hare,40856,156025,180000,0,0,0,0,inter_response_interval
C116,7,0,foods,grits,15699,15699,180000,0,0,0,0,inter_response_interval
C116,7,1,foods,gumbo,1760,17459,180000,0,0,0,0,inter_response_interval
C116,7,2,foods,barley,2773,20232,180000,0,0,0,0,inter_response_interval
C116,7,3,foods,curry,3563,23795,180000,0,0,0,0,inter_response_interval
C116,7,4,foods,honey,1483,25278,180000,0,0,0,0,inter_response_interval
C116,7,5,foods,bacon,1318,26596,180000,0,0,0,0,inter_response_interval
C116,7,6,foods,kiwifruit,4856,31452,180000,0,0,0,0,inter_response_interval
C116,7,7,foods,kale,1230,32682,180000,0,0,0,0,inter_response_interval
C116,7,8,foods,egg,693,33375,180000,0,0,0,0,inter_response_interval
C116,7,9,foods,cherry,3162,36537,180000,0,0,0,0,inter_response_interval
C116,7,10,foods,cookie,1256,37793,180000,0,0,0,0,inter_response_interval
C116,7,11,foods,beer,2555,40348,180000,0,0,0,0,inter_response_interval
C116,7,12,foods,basil,1290,41638,180000,0,0,0,0,inter_response_interval
C116,7,13,foods,mustard,3490,45128,180000,0,0,0,0,inter_response_interval
C116,7,14,foods,wine,1244,46372,180000,0,0,0,0,inter_response_interval
C116,7,15,foods,coffee,6115,52487,180000,0,0,0,0,inter_response_interval
C116,7,16,foods,ham,904,53391,180000,0,0,0,0,inter_response_interval
C116,7,17,foods,jambalaya,4845,58236,180000,0,0,0,0,inter_response_interval
C116,7,18,foods,chowder,4102,62338,180000,0,0,0,0,inter_response_interval
C116,7,19,foods,candy,1251,63589,180000,0,0,0,0,inter_response_interval
C116,7,20,foods,fajita,3595,67184,180000,0,0,0,0,inter_response_interval
C116,7,21,foods,bread,2891,70075,180000,0,0,0,0,inter_response_interval
C116,7,22,foods,cinnomon,3118,73193,180000,0,0,0,0,inter_response_interval
C116,7,23,foods,brie,1123,74316,180000,0,0,0,0,inter_response_interval
C116,7,24,foods,biscuit,3869,78185,180000,0,0,0,0,inter_response_interval
C116,7,25,foods,toast,921,79106,180000,0,0,0,0,inter_response_interval
C116,7,26,foods,icecream,3765,82871,180000,0,0,0,0,inter_response_interval
C116,7,27,foods,gravy,1280,84151,180000,0,0,0,0,inter_response_interval
C116,7,28,foods,carrot,1244,85395,180000,0,0,0,0,inter_response_interval
C116,7,29,foods,garlic,4224,89619,180000,0,0,0,0,inter_response_interval
C116,7,30,foods,chilipepper,5906,95525,180000,0,0,0,0,inter_response_interval
C116,7,31,foods,cabbage,1625,97150,180000,0,0,0,0,inter_response_interval
C116,7,32,foods,pancake,3260,100410,180000,0,0,0,0,inter_response_interval
C116,7,33,foods,oatmeal,4394,104804,180000,0,0,0,0,inter_response_interval
C116,7,34,foods,almond,2836,107640,180000,0,0,0,0,inter_response_interval
C116,7,35,foods,chocolate,4451,112091,180000,0,0,0,0,inter_response_interval
C116,7,36,foods,broccoli,8417,120508,180000,0,0,0,0,inter_response_interval
C116,7,37,foods,pumpkin,4341,124849,180000,0,0,0,0,inter_response_interval
C116,7,38,foods,custard,2615,127464,180000,0,0,0,0,inter_response_interval
C116,7,39,foods,bean,5039,132503,180000,0,0,0,0,inter_response_interval
C116,7,40,foods,noodle,2370,134873,180000,0,0,0,0,inter_response_interval
C116,7,41,foods,mango,3500,138373,180000,0,0,0,0,inter_response_interval
C116,7,42,foods,spaghetti,2271,140644,180000,0,0,0,0,inter_response_interval
C116,7,43,foods,popcorn,2345,142989,180000,0,0,0,0,inter_response_interval
C116,8,0,tools,pliers,17704,17704,180000,0,0,0,0,inter_response_interval
C116,8,1,tools,cuttingtool,3940,21644,180000,0,0,0,0,inter_response_interval
C116,8,2,tools,wrench,8763,30407,180000,0,0,0,0,inter_response_interval
C116,8,3,tools,screwdriver,6050,36457,180000,0,0,0,0,inter_response_interval
C116,8,4,tools,hammer,1608,38065,180000,0,0,0,0,inter_response_interval
C116,8,5,tools,fishtape,127297,165362,180000,0,0,0,0,inter_response_interval
C116,8,6,tools,tapemeasure,15196,180558,180000,0,0,0,0,inter_response_interval
C116,9,0,animals,owl,27027,27027,180000,0,1,0,0,inter_response_interval
C116,9,1,animals,sheep,2209,29236,180000,0,1,0,0,inter_response_interval
C116,9,2,animals,jellyfish,16623,45859,180000,0,1,0,0,inter_response_interval
C116,9,3,animals,panda,16623,45859,180000,0,1,0,0,inter_response_interval
C116,9,4,animals,wildboar,13293,59152,180000,0,1,0,0,inter_response_interval
C116,9,5,animals,guineapig,8316,67468,180000,0,1,0,0,inter_response_interval
C116,9,6,animals,platpus,46436,113904,180000,0,1,0,0,inter_response_interval
C116,9,7,animals,dog,3213,117117,180000,0,1,0,0,inter_response_interval
C116,9,8,animals,cat,3336,120453,180000,0,1,0,0,inter_response_interval
C116,9,9,animals,bird,9210,129663,180000,0,1,0,0,inter_response_interval
C116,9,10,animals,lion,4867,134530,180000,0,1,0,0,inter_response_interval
C116,9,11,animals,horse,5376,139906,180000,0,1,0,0,inter_response_interval
C116,9,12,animals,cow,2885,142791,180000,0,1,0,0,inter_response_interval
C117,0,0,foods,pizza,6306,6306,180000,0,0,0,0,inter_response_interval
C117,0,1,foods,friedchicken,7282,13588,180000,0,0,0,0,inter_response_interval
C117,0,2,foods,spaghetti,4622,18210,180000,0,0,0,0,inter_response_interval
C117,0,3,foods,lasagne,4472,22682,180000,0,0,0,0,inter_response_interval
C117,0,4,foods,cereal,7264,29946,180000,0,0,0,0,inter_response_interval
C117,0,5,foods,bread,2552,32498,180000,0,0,0,0,inter_response_interval
C117,0,6,foods,tomato,8128,40626,180000,0,0,0,0,inter_response_interval
C117,0,7,foods,orange,1935,42561,180000,0,0,0,0,inter_response_interval
C117,0,8,foods,apple,1425,43986,180000,0,0,0,0,inter_response_interval
C117,0,9,foods,banana,2551,46537,180000,0,0,0,0,inter_response_interval
C117,0,10,foods,hamburger,5664,52201,180000,0,0,0,0,inter_response_interval
C117,0,11,foods,frenchfries,7087,59288,180000,0,0,0,0,inter_response_interval
C117,0,12,foods,fishsticks,4312,63600,180000,0,0,0,0,inter_response_interval
C117,0,13,foods,sushi,4416,68016,180000,0,0,0,0,inter_response_interval
C117,0,14,foods,steak,5623,73639,180000,0,0,0,0,inter_response_interval
C117,0,15,foods,taco,1297,74936,180000,0,0,0,0,inter_response_interval
C117,0,16,foods,burrito,1911,76847,180000,0,0,0,0,inter_response_interval
C117,0,17,foods,salad,4080,80927,180000,0,0,0,0,inter_response_interval
C117,0,18,foods,grape,1665,82592,180000,0,0,0,0,inter_response_interval
C117,0,19,foods,cornonthecob,9751,92343,180000,0,0,0,0,inter_response_interval
C117,0,20,foods,muffin,4000,96343,180000,0,0,0,0,inter_response_interval
C117,0,21,foods,donut,1817,98160,180000,0,0,0,0,inter_response_interval
C117,0,22,foods,sausage,6975,105135,180000,0,0,0,0,inter_response_interval
C117,0,23,foods,yogurt,5592,110727,180000,0,0,0,0,inter_response_interval
C117,0,24,foods,pudding,4842,115569,180000,0,0,0,0,inter_response_interval
C117,0,25,foods,pretzel,4016,119585,180000,0,0,0,0,inter_response_interval
C117,0,26,foods,funnelcake,3840,123425,180000,0,0,0,0,inter_response_interval
C117,0,27,foods,cookie,10551,133976,180000,0,0,0,0,inter_response_interval
C117,0,28,foods,meatballs,13896,147872,180000,0,0,0,0,inter_response_interval
C117,0,29,foods,sandwich,5216,153088,180000,0,0,0,0,inter_response_interval
C117,0,30,foods,soup,3664,156752,180000,0,0,0,0,inter_response_interval
C117,0,31,foods,gumbo,6696,163448,180000,0,0,0,0,inter_response_interval
C117,0,32,foods,casserole,9600,173048,180000,0,0,0,0,inter_response_interval
C117,1,0,animals,dog,4104,4104,180000,0,0,0,0,inter_response_interval
C117,1,1,animals,cat,1073,5177,180000,0,0,0,0,inter_response_interval
C117,1,2,animals,alligator,4030,9207,180000,0,0,0,0,inter_response_interval
C117,1,3,animals,mouse,3216,12423,180000,0,0,0,0,inter_response_interval
C117,1,4,animals,ferret,2596,15019,180000,0,0,0,0,inter_response_interval
C117,1,5,animals,hamster,2413,17432,180000,0,0,0,0,inter_response_interval
C117,1,6,animals,guineapig,3975,21407,180000,0,0,0,0,inter_response_interval
C117,1,7,animals,hog,3040,24447,180000,0,0,0,0,inter_response_interval
C117,1,8,animals,snake,4160,28607,180000,0,0,0,0,inter_response_interval
C117,1,9,animals,fish,2320,30927,180000,0,0,0,0,inter_response_interval
C117,1,10,animals,bear,8136,39063,180000,0,0,0,0,inter_response_interval
C117,1,11,animals,fox,2912,41975,180000,0,0,0,0,inter_response_interval
C117,1,12,animals,cat,3999,45974,180000,0,0,1,0,inter_response_interval
C117,1,13,animals,elephant,14575,60549,180000,0,0,0,0,inter_response_interval
C117,1,14,animals,sheep,4017,64566,180000,0,0,0,0,inter_response_interval
C117,1,15,animals,lion,5623,70189,180000,0,0,0,0,inter_response_interval
C117,1,16,animals,tiger,2192,72381,180000,0,0,0,0,inter_response_interval
C117,1,17,animals,bird,4400,76781,180000,0,0,0,0,inter_response_interval
C117,1,18,animals,giraffe,15262,92043,180000,0,0,0,0,inter_response_interval
C117,1,19,animals,cow,21635,113678,180000,0,0,0,0,inter_response_interval
C117,1,20,animals,horse,35168,148846,180000,0,0,0,0,inter_response_interval
C117,1,21,animals,goat,2359,151205,180000,0,0,0,0,inter_response_interval
C117,1,22,animals,peacock,21079,172284,180000,0,0,0,0,inter_response_interval
C117,2,0,tools,wrench,5276,5276,180000,0,0,0,0,inter_response_interval
C117,2,1,tools,screwdriver,4272,9548,180000,0,0,0,0,inter_response_interval
C117,2,2,tools,chainsaw,5320,14868,180000,0,0,0,0,inter_response_interval
C117,2,3,tools,drill,5864,20732,180000,0,0,0,0,inter_response_interval
C117,2,4,tools,hammer,10192,30924,180000,0,0,0,0,inter_response_interval
C117,2,5,tools,pliers,5175,36099,180000,0,0,0,0,inter_response_interval
C117,2,6,tools,boltcutters,15679,51778,180000,0,0,0,0,inter_response_interval
C117,2,7,tools,crowbar,72167,123945,180000,0,0,0,0,inter_response_interval
C117,2,8,tools,hedgetrimmers,12312,136257,180000,0,0,0,0,inter_response_interval
C117,3,0,foods,pizza,5177,5177,180000,0,0,0,0,inter_response_interval
C117,3,1,foods,frenchfries,2495,7672,180000,0,0,0,0,inter_response_interval
C117,3,2,foods,friedchicken,2337,10009,180000,0,0,0,0,inter_response_interval
C117,3,3,foods,spaghetti,2911,12920,180000,0,0,0,0,inter_response_interval
C117,3,4,foods,hamburgers,2783,15703,180000,0,0,0,0,inter_response_interval
C117,3,5,foods,macaroni,2465,18168,180000,0,0,0,0,inter_response_interval
C117,3,6,foods,sandwich,7912,26080,180000,0,0,0,0,inter_response_interval
C117,3,7,foods,salad,10095,36175,180000,0,0,0,0,inter_response_interval
C117,3,8,foods,casserole,5591,41766,180000,0,0,0,0,inter_response_interval
C117,3,9,foods,sushi,9480,51246,180000,0,0,0,0,inter_response_interval
C117,4,0,animals,cow,3144,3144,180000,0,0,0,0,inter_response_interval
C117,4,1,animals,chicken,1264,4408,180000,0,0,0,0,inter_response_interval
C117,4,2,animals,rat,1136,5544,180000,0,0,0,0,inter_response_interval
C117,4,3,animals,goat,1025,6569,180000,0,0,0,0,inter_response_interval
C117,4,4,animals,horse,1288,7857,180000,0,0,0,0,inter_response_interval
C117,4,5,animals,sheep,4392,12249,180000,0,0,0,0,inter_response_interval
C117,4,6,animals,lion,1576,13825,180000,0,0,0,0,inter_response_interval
C117,4,7,animals,wolf,824,14649,180000,0,0,0,0,inter_response_interval
C117,4,8,animals,fox,905,15554,180000,0,0,0,0,inter_response_interval
C117,4,9,animals,bear,1376,16930,180000,0,0,0,0,inter_response_interval
C117,4,10,animals,mouse,3389,20319,180000,0,0,0,0,inter_response_interval
C117,4,11,animals,ferret,2617,22936,180000,0,0,0,0,inter_response_interval
C117,4,12,animals,hamster,4080,27016,180000,0,0,0,0,inter_response_interval
C117,4,13,animals,guineapig,4937,31953,180000,0,0,0,0,inter_response_interval
C117,4,14,animals,lobster,6447,38400,180000,0,0,0,0,inter_response_interval
C117,4,15,animals,shrimp,1569,39969,180000,0,0,0,0,inter_response_interval
