participant_id,age,trial_order,stimulus,response,rt,rt_measure
356875,38.0,46,maple region,region LOCATION IS maple,8460.0,keypress
356875,38.0,47,bishop lily,bishop LOCATION IS lily,18154.0000000001,keypress
356875,38.0,48,farm room,room LOCATION IS farm,7846.0,keypress
356875,38.0,49,stair cloth,cloth FOR stair,35153.0,keypress
356875,38.0,50,snow man,man MADE OF snow,16339.0,keypress
356875,38.0,51,font giver,giver HAS font,43413.0,keypress
356875,38.0,52,public goon,public HAS goon,26133.0,keypress
356875,38.0,53,short racing,racing IS short,19679.9999999999,keypress
356875,38.0,54,waist press,press USES waist,31995.0,keypress
356875,38.0,55,tea time,time FOR tea,4994.0,keypress
363677,48.0,1,band rock,rock BY band,31360.400000005,keypress
363677,48.0,2,sweat band,band FOR sweat,12424.3800000113,keypress
363677,48.0,3,hearth belly,hearth LOCATION IS belly,17076.0350000055,keypress
363677,48.0,4,beef broker,broker USES beef,13854.8549999978,keypress
363677,48.0,5,folk line,line USES folk,15766.3150000008,keypress
363677,48.0,6,special owl,owl IS special,14107.4950000038,keypress
363677,48.0,7,cheese road,road USED BY cheese,33965.280000004,keypress
363677,48.0,8,meadow luck,luck CAUSED BY meadow,58216.5149999928,keypress
363677,48.0,9,info finch,finch DERIVED FROM info,22235.5349999998,keypress
363677,48.0,10,gilt round,gilt LOCATION IS round,12980.4450000083,keypress
363677,48.0,11,back boat,back LOCATION IS boat,12756.4600000042,keypress
363677,48.0,12,tree soil,soil FOR tree,14514.4949999958,keypress
363677,48.0,13,strait timer,timer DURING strait,108857.040000003,keypress
363677,48.0,14,tea time,time FOR tea,6211.1600000062,keypress
363677,48.0,15,tram fill,fill USED BY tram,21147.8449999995,keypress
363677,48.0,16,byte miner,miner FOR byte,309312.989999991,keypress
363677,48.0,17,sand tan,tan CAUSED BY sand,5830.57499999995,keypress
363677,48.0,18,shin click,click LOCATION IS shin,13234.8550000024,keypress
363677,48.0,19,wine button,button FOR wine,7078.25000000594,keypress
363677,48.0,20,use record,record DERIVED FROM use,32671.0200000089,keypress
363677,48.0,21,brick steak,steak MAKES brick,24072.7299999999,keypress
363677,48.0,22,dance swing,swing DURING dance,10966.3200000068,keypress
363677,48.0,23,win slot,slot CAUSES win,6250.65000000177,keypress
363677,48.0,24,meeting jar,meeting HAS jar,34846.0699999996,keypress
363677,48.0,25,bag street,bag LOCATION IS street,8194.66999999713,keypress
363677,48.0,26,skate band,band ABOUT skate,372335.819999993,keypress
363677,48.0,27,ion riding,riding USED BY ion,12409.9949999945,keypress
363677,48.0,28,cash summer,summer HAS cash,15485.7950000006,keypress
363677,48.0,29,jet giving,giving DURING jet,99591.9550000108,keypress
363677,48.0,30,hunter poll,poll ABOUT hunter,3938.45999999042,keypress
363677,48.0,31,rose mill,mill USES rose,14506.3200000005,keypress
363677,48.0,32,review onset,onset FOR review,24843.8750000061,keypress
363677,48.0,33,day fish,fish DERIVED FROM day,15939.0200000051,keypress
363677,48.0,34,snow man,man MADE OF snow,5450.19999999227,keypress
363677,48.0,35,loin robe,robe FOR loin,5394.49500000034,keypress
363677,48.0,36,milk friend,friend USES milk,40803.8900000101,keypress
363677,48.0,37,sea storm,storm LOCATION IS sea,4954.76499998779,keypress
363677,48.0,38,consul son,son DERIVED FROM consul,6168.25000000233,keypress
363677,48.0,39,waist set,set BY waist,6389.05500000692,keypress
363677,48.0,40,mast hoe,hoe LOCATION IS mast,7655.74000000185,keypress
363677,48.0,41,birth wife,wife FOR birth,10174.6100000017,keypress
363677,48.0,42,anchor domain,domain DERIVED FROM anchor,20029.7750000027,keypress
363677,48.0,43,hair dress,dress FOR hair,22457.6400000078,keypress
363677,48.0,44,rein shine,rein HAS shine,5832.87500000745,keypress
363677,48.0,45,sand quake,quake DURING sand,20421.5499999991,keypress
363677,48.0,46,stone ware,ware MADE OF stone,4559.65500000445,keypress
363677,48.0,47,bubble step,step FOR bubble,114030.639999997,keypress
363677,48.0,48,bob load,load IS bob,5063.08500000159,keypress
363677,48.0,49,switch job,job CAUSED BY switch,18476.4699999942,keypress
363677,48.0,50,lunch day,day USED BY lunch,19616.7549999957,keypress
363677,48.0,51,saw fuel,fuel FOR saw,5386.77500000619,keypress
363677,48.0,52,bog term,bog HAS term,196037.075,keypress
363677,48.0,53,goal coach,coach FOR goal,14055.6700000016,keypress
363677,48.0,54,sea buoy,buoy LOCATION IS sea,4165.58999998961,keypress
363677,48.0,55,shop room,room LOCATION IS shop,6792.89500000607,keypress
366995,27.0,1,fire quake,quake CAUSED BY fire,75284.2649999948,keypress
366995,27.0,2,tea time,time FOR tea,8358.77999999502,keypress
366995,27.0,3,fact sail,sail FOR fact,58178.2050000038,keypress
366995,27.0,4,fish water,water DERIVED FROM fish,25056.3499999989,keypress
366995,27.0,5,slip mason,mason CAUSED BY slip,40820.9250000073,keypress
366995,27.0,6,sweat band,band FOR sweat,22335.5900000024,keypress
366995,27.0,7,south plant,plant LOCATION IS south,9902.90000000095,keypress
366995,27.0,8,husband raid,raid BY husband,6095.02000000793,keypress
366995,27.0,9,half writer,writer BY half,7926.57999999938,keypress
366995,27.0,10,flow beat,beat HAS flow,9199.89499999792,keypress
366995,27.0,11,bore chase,chase BY bore,10654.1499999876,keypress
366995,27.0,12,indie punk,punk DERIVED FROM indie,13851.2000000046,keypress
366995,27.0,13,south mile,mile LOCATION IS south,8747.04999999085,keypress
366995,27.0,14,dead storey,storey IS dead,19364.8050000047,keypress
366995,27.0,15,command loop,loop CAUSED BY command,11938.5099999927,keypress
366995,27.0,16,vicar warp,warp CAUSED BY vicar,11585.7350000006,keypress
366995,27.0,17,time port,time LOCATION IS port,17954.5050000015,keypress
366995,27.0,18,rain pond,pond CAUSED BY rain,8522.87499999511,keypress
366995,27.0,19,tractor photon,tractor HAS photon,28124.8750000086,keypress
366995,27.0,20,gene tender,tender DERIVED FROM gene,10245.3000000096,keypress
366995,27.0,21,needle leave,leave CAUSED BY needle,29242.5150000054,keypress
366995,27.0,22,lighter elf,lighter HAS elf,30797.7549999923,keypress
366995,27.0,23,head cloth,head HAS cloth,10894.8600000003,keypress
366995,27.0,24,fire mill,mill HAS fire,15949.3849999999,keypress
366995,27.0,25,sail wind,wind DURING sail,18807.1749999945,keypress
366995,27.0,26,draw lark,lark ABOUT draw,10301.6449999996,keypress
366995,27.0,27,rail hop,hop ABOUT rail,6299.25999999978,keypress
366995,27.0,28,cross fish,fish CAUSED BY cross,32634.3400000042,keypress
366995,27.0,29,snow man,man HAS snow,13300.1850000001,keypress
366995,27.0,30,hand water,water USED BY hand,15544.6850000008,keypress
366995,27.0,31,waist force,force ABOUT waist,6348.06499999831,keypress
366995,27.0,32,barn shaft,barn HAS shaft,7510.72999999451,keypress
366995,27.0,33,home pile,home HAS pile,9152.57500000007,keypress
366995,27.0,34,boat screen,boat HAS screen,3907.30999999505,keypress
366995,27.0,35,pick sled,sled HAS pick,7660.0299999991,keypress
366995,27.0,36,chair bike,bike HAS chair,9154.90500000305,keypress
366995,27.0,37,base bike,bike HAS base,4574.09500000358,keypress
366995,27.0,38,battle quake,quake CAUSED BY battle,10967.8199999908,keypress
366995,27.0,39,norman cam,cam ABOUT norman,7655.84500000114,keypress
366995,27.0,40,wicket dye,wicket HAS dye,9456.46000000124,keypress
366995,27.0,41,passion wood,wood DERIVED FROM passion,7125.54999999702,keypress
366995,27.0,42,chit stuff,stuff ABOUT chit,6174.71999999543,keypress
366995,27.0,43,girl wife,wife IS girl,17806.6049999907,keypress
366995,27.0,44,ship port,port FOR ship,16609.3200000032,keypress
366995,27.0,45,grand roll,roll IS grand,15790.5349999928,keypress
366995,27.0,46,bridge mill,mill HAS bridge,6072.15500000166,keypress
366995,27.0,47,euro linen,linen DERIVED FROM euro,28257.7999999921,keypress
366995,27.0,48,sand fish,fish LOCATION IS sand,19862.7000000124,keypress
366995,27.0,49,sand stock,stock ABOUT sand,6088.00499999779,keypress
366995,27.0,50,stem hockey,hockey USES stem,13856.6299999948,keypress
366995,27.0,51,margin plank,plank ABOUT margin,6407.81500001322,keypress
366995,27.0,52,setting oxygen,oxygen DERIVED FROM setting,11579.4650000025,keypress
366995,27.0,53,center piper,piper USES center,10389.7649999999,keypress
366995,27.0,54,kin study,study ABOUT kin,9466.01999999257,keypress
366995,27.0,55,stone ware,ware MADE OF stone,9885.59999999416,keypress
371628,28.0,1,razor story,story ABOUT razor,10069.9500000001,keypress
371628,28.0,2,cliff sphere,cliff HAS sphere,17228.4249999993,keypress
371628,28.0,3,october going,going DERIVED FROM october,11942.145,keypress
371628,28.0,4,hog case,case ABOUT hog,6132.96499999976,keypress
371628,28.0,5,pill blue,blue ABOUT pill,21682.5049999997,keypress
371628,28.0,6,hook people,people HAS hook,7603.4499999996,keypress
371628,28.0,7,sword right,sword LOCATION IS right,10064.1150000001,keypress
371628,28.0,8,clergy church,church FOR clergy,8787.52500000066,keypress
371628,28.0,9,sweat band,band DURING sweat,9436.59999999998,keypress
371628,28.0,10,june scotch,scotch DURING june,6883.67000000016,keypress
371628,28.0,11,tow motor,motor USES tow,9826.39000000019,keypress
371628,28.0,12,dot deck,deck ABOUT dot,9553.31000000023,keypress
371628,28.0,13,grass soil,soil HAS grass,5540.01500000051,keypress
371628,28.0,14,dive essay,essay ABOUT dive,5643.57999999993,keypress
371628,28.0,15,file pit,file LOCATION IS pit,7092.46999999956,keypress
371628,28.0,16,leg lark,lark ABOUT leg,4580.96500000011,keypress
371628,28.0,17,camp end,camp LOCATION IS end,5305.52499999976,keypress
371628,28.0,18,goal man,man CAUSES goal,6877.1800000004,keypress
371628,28.0,19,fist medium,medium ABOUT fist,8450.30500000028,keypress
371628,28.0,20,part brush,brush HAS part,6408.03499999945,keypress
371628,28.0,21,paint paper,paper FOR paint,5173.35499999986,keypress
371628,28.0,22,score finish,finish ABOUT score,13850.6150000003,keypress
371628,28.0,23,livery world,world MADE OF livery,8457.55499999993,keypress
371628,28.0,24,stand quake,stand HAS quake,14237.3799999995,keypress
371628,28.0,25,pack stand,stand FOR pack,6735.00999999943,keypress
371628,28.0,26,january caste,caste DURING january,8235.50500000053,keypress
371628,28.0,27,trend hen,hen HAS trend,5601.4150000001,keypress
371628,28.0,28,contra making,making LOCATION IS contra,6406.79499999987,keypress
371628,28.0,29,lamp foot,lamp HAS foot,7010.10500000033,keypress
371628,28.0,30,holly dealer,dealer HAS holly,4529.01999999996,keypress
371628,28.0,31,censor child,child HAS censor,8520.13499999978,keypress
371628,28.0,32,final scorer,scorer IS final,8951.01999999955,keypress
371628,28.0,33,cloak robe,cloak HAS robe,7899.50000000041,keypress
371628,28.0,34,film bed,bed HAS film,7622.45499999973,keypress
371628,28.0,35,pitch view,view LOCATION IS pitch,11806.485000001,keypress
371628,28.0,36,tail mill,mill LOCATION IS tail,6162.6150000011,keypress
371628,28.0,37,drug box,box HAS drug,5400.43499999953,keypress
371628,28.0,38,snow man,man DERIVED FROM snow,5169.9100000005,keypress
371628,28.0,39,disease louse,louse DERIVED FROM disease,5265.46500000043,keypress
371628,28.0,40,stone ware,ware DERIVED FROM stone,5141.45999999892,keypress
371628,28.0,41,trip series,series LOCATION IS trip,8132.56,keypress
371628,28.0,42,draw block,draw HAS block,4642.1050000008,keypress
371628,28.0,43,custom dad,dad MADE OF custom,8153.41499999887,keypress
371628,28.0,44,sword well,well USED BY sword,7091.79499999847,keypress
371628,28.0,45,dog boat,dog HAS boat,6214.60500000103,keypress
371628,28.0,46,spell energy,energy FOR spell,5744.7800000009,keypress
371628,28.0,47,cloud fit,fit MADE OF cloud,8897.85500000103,keypress
371628,28.0,48,grave pond,pond DERIVED FROM grave,4876.01999999967,keypress
371628,28.0,49,square gas,square HAS gas,12929.0299999993,keypress
371628,28.0,50,bag power,power IS bag,5480.84500000009,keypress
371628,28.0,51,form fowl,form HAS fowl,7741.88999999932,keypress
371628,28.0,52,life girl,girl IS life,7161.07499999995,keypress
371628,28.0,53,tea time,time FOR tea,5835.54999999981,keypress
371628,28.0,54,fact broker,broker HAS fact,8224.3049999997,keypress
371628,28.0,55,script flat,flat HAS script,6632.5199999992,keypress
373535,50.0,1,cash summer,summer FOR cash,62054.4150000205,keypress
373535,50.0,2,sand tan,tan BY sand,29962.3649999849,keypress
373535,50.0,3,sand quake,quake BY sand,48114.6799999988,keypress
373535,50.0,4,consul son,son BY consul,52423.3099999838,keypress
373535,50.0,5,wine button,button FOR wine,52977.6950000087,keypress
373535,50.0,6,tram fill,fill BY tram,23915.2499999618,keypress
373535,50.0,7,stone ware,ware MADE OF stone,13169.8750000214,keypress
373535,50.0,8,gilt round,round MADE OF gilt,30817.5300000003,keypress
373535,50.0,9,switch job,job DERIVED FROM switch,49479.9249999924,keypress
373535,50.0,10,meeting jar,jar FOR meeting,28007.4500000337,keypress
373535,50.0,11,loin robe,robe FOR loin,10428.6250000005,keypress
373535,50.0,12,saw fuel,fuel FOR saw,10932.1849999833,keypress
373535,50.0,13,cheese road,road MADE OF cheese,33277.7449999703,keypress
373535,50.0,14,ion riding,riding BY ion,11779.4700000086,keypress
373535,50.0,15,hearth belly,belly HAS hearth,38302.7599999914,keypress
373535,50.0,16,sweat band,band FOR sweat,17556.2449999852,keypress
373535,50.0,17,special owl,owl IS special,11665.7750000013,keypress
373535,50.0,18,anchor domain,domain USES anchor,20553.0150000122,keypress
373535,50.0,19,bag street,street LOCATION IS bag,19403.4050000482,keypress
373535,50.0,20,day fish,fish IS day,16260.4050000082,keypress
373535,50.0,21,brick steak,steak IS brick,49537.2499999939,keypress
373535,50.0,22,sea buoy,buoy USED BY sea,26028.014999989,keypress
373535,50.0,23,dance swing,dance HAS swing,19881.6050000023,keypress
373535,50.0,24,rein shine,shine FOR rein,32313.375000027,keypress
373535,50.0,25,band rock,rock BY band,21810.4750000057,keypress
373535,50.0,26,milk friend,friend HAS milk,24457.0350000286,keypress
373535,50.0,27,bubble step,step USES bubble,68107.5299999793,keypress
373535,50.0,28,lunch day,day FOR lunch,18657.125000027,keypress
373535,50.0,29,tea time,time FOR tea,9181.79499998223,keypress
373535,50.0,30,win slot,slot HAS win,16395.0900000054,keypress
373535,50.0,31,sea storm,storm CAUSED BY sea,27115.9150000312,keypress
373535,50.0,32,tree soil,soil FOR tree,12698.2000000426,keypress
373535,50.0,33,bob load,load FOR bob,99432.1500000078,keypress
373535,50.0,34,shop room,shop HAS room,25746.764999989,keypress
373535,50.0,35,strait timer,strait HAS timer,23577.5250000297,keypress
373535,50.0,36,snow man,man MADE OF snow,12999.4699999806,keypress
373535,50.0,37,byte miner,byte LOCATION IS miner,17866.7500000447,keypress
373535,50.0,38,shin click,shin HAS click,16956.360000011,keypress
373535,50.0,39,meadow luck,meadow HAS luck,20428.4549999866,keypress
373535,50.0,40,back boat,boat HAS back,50935.9050000203,keypress
373535,50.0,41,beef broker,broker MAKES beef,24642.600000021,keypress
373535,50.0,42,rose mill,mill USES rose,19091.0300000105,keypress
373535,50.0,43,review onset,onset ABOUT review,15493.4300000314,keypress
373535,50.0,44,birth wife,wife DURING birth,14441.0799999605,keypress
373535,50.0,45,info finch,finch HAS info,46729.4600000023,keypress
373535,50.0,46,goal coach,coach ABOUT goal,22812.7949999762,keypress
373535,50.0,47,skate band,band FOR skate,19927.8400000185,keypress
373535,50.0,48,hunter poll,poll ABOUT hunter,16348.8900000229,keypress
373535,50.0,49,folk line,line HAS folk,34114.3049999955,keypress
373535,50.0,50,hair dress,dress FOR hair,30220.4400000046,keypress
373535,50.0,51,mast hoe,mast HAS hoe,18469.769999967,keypress
373535,50.0,52,waist set,set FOR waist,13152.4400000344,keypress
373535,50.0,53,bog term,term USES bog,19282.0249999641,keypress
373535,50.0,54,use record,record FOR use,36002.5950000272,keypress
373535,50.0,55,jet giving,giving BY jet,20772.5499999942,keypress
376259,34.0,1,ship head,ship HAS head,40254.2649999959,keypress
376259,34.0,2,stone ware,ware MADE OF stone,12584.9099999759,keypress
376259,34.0,3,set boat,boat USED BY set,14257.415,keypress
376259,34.0,4,tea time,time FOR tea,7517.27499999106,keypress
376259,34.0,5,patron stays,stays BY patron,26385.1900000009,keypress
376259,34.0,6,farm mill,mill USED BY farm,16582.9750000266,keypress
376259,34.0,7,chair soil,soil DERIVED FROM chair,18316.8949999963,keypress
376259,34.0,8,crank pump,pump USED BY crank,16728.9799999562,keypress
376259,34.0,9,guess county,county LOCATION IS guess,23536.9899999932,keypress
376259,34.0,10,white rush,rush CAUSED BY white,17456.685000041,keypress
376259,34.0,11,level trunk,trunk IS level,9328.62499996554,keypress
376259,34.0,12,sweat band,band FOR sweat,10559.9500000244,keypress
376259,34.0,13,fort shape,shape IS fort,23129.7500000219,keypress
376259,34.0,14,sand ache,ache CAUSED BY sand,6910.04999994766,keypress
376259,34.0,15,music serial,serial USED BY music,26049.8950000037,keypress
376259,34.0,16,number sense,sense CAUSED BY number,22565.67000004,keypress
376259,34.0,17,major poster,poster IS major,7503.93999996595,keypress
376259,34.0,18,night ship,ship MADE OF night,23941.3150000037,keypress
376259,34.0,19,chapter spot,spot FOR chapter,9748.27500001993,keypress
376259,34.0,20,saw meat,meat CAUSED BY saw,16305.3100000252,keypress
376259,34.0,21,weather sail,sail FOR weather,12469.6600000025,keypress
376259,34.0,22,battle note,note FOR battle,9889.64000000851,keypress
376259,34.0,23,bed maid,maid FOR bed,8569.98000002932,keypress
376259,34.0,24,sound craft,craft FOR sound,9305.4950000369,keypress
376259,34.0,25,mile set,set USES mile,13322.43499998,keypress
376259,34.0,26,techno lapse,lapse MADE OF techno,8737.09499998949,keypress
376259,34.0,27,snow man,man MADE OF snow,6442.48999998672,keypress
376259,34.0,28,band hole,hole CAUSED BY band,14879.6900000307,keypress
376259,34.0,29,ship club,club USED BY ship,8826.12500002142,keypress
376259,34.0,30,rail piece,piece FOR rail,17096.6599999811,keypress
376259,34.0,31,high robin,robin IS high,6572.41500000237,keypress
376259,34.0,32,body girl,girl FOR body,16097.0150000066,keypress
376259,34.0,33,sage medal,medal MADE OF sage,6817.9999999702,keypress
376259,34.0,34,slap chord,chord MADE OF slap,16103.9800000144,keypress
376259,34.0,35,comic ends,ends USED BY comic,10305.1250000135,keypress
376259,34.0,36,copper wood,wood DERIVED FROM copper,8487.12000000523,keypress
376259,34.0,37,harvest cycle,cycle CAUSED BY harvest,26372.8399999673,keypress
376259,34.0,38,brick shadow,shadow CAUSED BY brick,10288.3199999924,keypress
376259,34.0,39,dish panel,panel FOR dish,9295.14999996172,keypress
376259,34.0,40,process tower,tower USES process,29180.3200000431,keypress
376259,34.0,41,boat ship,ship FOR boat,21378.63500003,keypress
376259,34.0,42,window hole,hole FOR window,7621.98499997612,keypress
376259,34.0,43,toe bridge,bridge FOR toe,7312.900000019,keypress
376259,34.0,44,goal game,game HAS goal,24617.6749999868,keypress
376259,34.0,45,school mill,mill USED BY school,10929.6949999989,keypress
376259,34.0,46,beach stack,stack BY beach,11139.7550000111,keypress
376259,34.0,47,take crest,crest CAUSED BY take,10405.849999981,keypress
376259,34.0,48,girl man,man IS girl,10357.5599999749,keypress
376259,34.0,49,buffet tide,tide CAUSED BY buffet,14658.545000013,keypress
376259,34.0,50,broad driver,driver IS broad,8000.05500001134,keypress
376259,34.0,51,soul mother,mother MADE OF soul,5909.69000000041,keypress
376259,34.0,52,farm flour,flour MADE OF farm,14152.2450000048,keypress
376259,34.0,53,crew day,day ABOUT crew,11613.9800000237,keypress
376259,34.0,54,web engine,engine FOR web,9258.88499995926,keypress
376259,34.0,55,torpedo wit,wit USED BY torpedo,7430.78500003321,keypress
376468,22.0,1,protein buy,buy CAUSES protein,43062.1199999005,keypress
376468,22.0,2,salt mayor,mayor FOR salt,11872.699999949,keypress
376468,22.0,3,back weed,weed LOCATION IS back,8308.22000000626,keypress
376468,22.0,4,rear stove,stove LOCATION IS rear,9275.8699998958,keypress
376468,22.0,5,set weed,weed IS set,7413.365000044,keypress
376468,22.0,6,turbo fusion,fusion IS turbo,15722.0250000246,keypress
376468,22.0,7,bed tape,tape LOCATION IS bed,5402.6999999769,keypress
376468,22.0,8,sword craft,craft MAKES sword,7711.92999999039,keypress
376468,22.0,9,litter matter,matter IS litter,15910.0249999901,keypress
376468,22.0,10,west scheme,scheme IS west,8864.82000001706,keypress
376468,22.0,11,time fish,fish IS time,8865.63000001479,keypress
376468,22.0,12,river hand,hand FOR river,13599.739999976,keypress
376468,22.0,13,opening mass,mass IS opening,10945.6750000827,keypress
376468,22.0,14,militia enemy,enemy IS militia,7613.07500000112,keypress
376468,22.0,15,back wheat,wheat LOCATION IS back,8581.0599999968,keypress
376468,22.0,16,tea time,time FOR tea,18866.3100000704,keypress
376468,22.0,17,boat pipe,pipe MADE OF boat,7466.74500009976,keypress
376468,22.0,18,ice meat,meat IS ice,7670.57499999646,keypress
376468,22.0,19,club pond,pond BY club,21183.6599999806,keypress
376468,22.0,20,search trick,trick USES search,11874.1850000806,keypress
376468,22.0,21,moon bed,bed MADE OF moon,13835.4100000579,keypress
376468,22.0,22,black rink,rink IS black,15148.2350000879,keypress
376468,22.0,23,rail table,table FOR rail,5503.70500003919,keypress
376468,22.0,24,descent sell,sell CAUSES descent,6694.41499991808,keypress
376468,22.0,25,lodging singer,singer HAS lodging,6379.0100000333,keypress
376468,22.0,26,mouse storm,storm MADE OF mouse,7345.81500000786,keypress
376468,22.0,27,fair ligand,ligand IS fair,6796.96499998681,keypress
376468,22.0,28,wood cab,cab MADE OF wood,6561.34999997448,keypress
376468,22.0,29,tin fish,fish LOCATION IS tin,10920.6450000638,keypress
376468,22.0,30,chair bin,bin BY chair,10084.814999951,keypress
376468,22.0,31,sling party,party HAS sling,5088.54499994777,keypress
376468,22.0,32,fear stain,stain IS fear,8465.34500003327,keypress
376468,22.0,33,snow man,man IS snow,4476.6299999319,keypress
376468,22.0,34,stone ware,ware USES stone,9734.04000001028,keypress
376468,22.0,35,paint window,window USES paint,13892.9099999368,keypress
376468,22.0,36,herring group,group MADE OF herring,11516.6050000116,keypress
376468,22.0,37,sweat band,band FOR sweat,7564.26000001375,keypress
376468,22.0,38,silver teller,teller USES silver,7949.35000000987,keypress
376468,22.0,39,pony comb,comb FOR pony,5803.27000003308,keypress
376468,22.0,40,rail site,site FOR rail,5347.97000000253,keypress
376468,22.0,41,paint coat,coat IS paint,7984.8050000146,keypress
376468,22.0,42,fine father,father IS fine,5299.34999998659,keypress
376468,22.0,43,folk loom,loom FOR folk,4812.39000009373,keypress
376468,22.0,44,brown rating,rating IS brown,5316.18500000332,keypress
376468,22.0,45,song boy,boy CAUSES song,4620.21500000264,keypress
376468,22.0,46,char fry,fry IS char,7571.29999995232,keypress
376468,22.0,47,cable bush,bush MADE OF cable,5884.04999999329,keypress
376468,22.0,48,worm street,street LOCATION IS worm,15136.4049999975,keypress
376468,22.0,49,rail gate,gate FOR rail,5109.45500002708,keypress
376468,22.0,50,girl worker,worker IS girl,7813.88499995228,keypress
376468,22.0,51,girl boy,boy IS girl,7591.75999998115,keypress
376468,22.0,52,mouse gown,gown MADE OF mouse,6531.12000005785,keypress
376468,22.0,53,team ball,ball USED BY team,7400.00500006136,keypress
376468,22.0,54,scare format,format IS scare,6217.97500003595,keypress
376468,22.0,55,wood brush,brush MADE OF wood,5220.18499998376,keypress
379512,66.0,1,white rush,rush DERIVED FROM white,73840.4399999417,keypress
379512,66.0,2,level trunk,trunk IS level,22239.7849999834,keypress
379512,66.0,3,sand ache,ache CAUSED BY sand,20565.600000089,keypress
379512,66.0,4,music serial,serial USES music,32705.8949999046,keypress
379512,66.0,5,beach stack,stack LOCATION IS beach,40098.5749999527,keypress
379512,66.0,6,major poster,poster IS major,23472.3350000568,keypress
379512,66.0,7,harvest cycle,cycle FOR harvest,55961.9899999816,keypress
379512,66.0,8,set boat,boat LOCATION IS set,24369.7799998336,keypress
379512,66.0,9,broad driver,driver IS broad,42060.9599999152,keypress
379512,66.0,10,girl man,man IS girl,68226.0500001721,keypress
379512,66.0,11,brick shadow,shadow CAUSED BY brick,15370.2300000004,keypress
379512,66.0,12,farm mill,farm HAS mill,37797.3299999721,keypress
379512,66.0,13,night ship,ship USED BY night,27228.0999999493,keypress
379512,66.0,14,comic ends,ends USED BY comic,29461.8300001603,keypress
379512,66.0,15,bed maid,maid MAKES bed,27380.6300000288,keypress
379512,66.0,16,mile set,mile HAS set,31689.9800000247,keypress
379512,66.0,17,crank pump,pump FOR crank,27466.5399999358,keypress
379512,66.0,18,battle note,note ABOUT battle,16099.3699999526,keypress
379512,66.0,19,toe bridge,toe HAS bridge,38741.5599999949,keypress
379512,66.0,20,window hole,hole FOR window,31920.8050000016,keypress
379512,66.0,21,crew day,day FOR crew,15641.080000205,keypress
379512,66.0,22,ship club,club FOR ship,32801.5800002031,keypress
379512,66.0,23,process tower,tower CAUSED BY process,55590.4999999329,keypress
379512,66.0,24,number sense,sense ABOUT number,15815.8700000495,keypress
379512,66.0,25,techno lapse,lapse ABOUT techno,22145.0049998239,keypress
379512,66.0,26,web engine,engine FOR web,18030.405000085,keypress
379512,66.0,27,ship head,ship HAS head,42946.1950000841,keypress
379512,66.0,28,high robin,robin LOCATION IS high,20693.889999995,keypress
379512,66.0,29,fort shape,fort HAS shape,15993.5850000475,keypress
379512,66.0,30,sound craft,craft ABOUT sound,16927.0550000947,keypress
379512,66.0,31,stone ware,ware MADE OF stone,11876.6699999105,keypress
379512,66.0,32,copper wood,wood DERIVED FROM copper,23661.1649999395,keypress
379512,66.0,33,school mill,school HAS mill,33120.8949999418,keypress
379512,66.0,34,chapter spot,chapter HAS spot,30124.5900001377,keypress
379512,66.0,35,patron stays,stays USED BY patron,24965.3849999886,keypress
379512,66.0,36,boat ship,ship IS boat,22623.4199998435,keypress
379512,66.0,37,soul mother,mother HAS soul,16634.6849999391,keypress
379512,66.0,38,band hole,hole CAUSED BY band,28709.7400000785,keypress
379512,66.0,39,farm flour,flour DERIVED FROM farm,14591.255000094,keypress
379512,66.0,40,buffet tide,tide CAUSES buffet,24077.0149999298,keypress
379512,66.0,41,sweat band,band FOR sweat,11079.4049999677,keypress
379512,66.0,42,saw meat,meat CAUSED BY saw,26669.6300001349,keypress
379512,66.0,43,weather sail,sail FOR weather,11554.4050000608,keypress
379512,66.0,44,guess county,county HAS guess,43765.2049998287,keypress
379512,66.0,45,slap chord,chord DERIVED FROM slap,11270.0600000098,keypress
379512,66.0,46,chair soil,chair HAS soil,13576.7049998976,keypress
379512,66.0,47,dish panel,dish HAS panel,10848.1799999718,keypress
379512,66.0,48,rail piece,piece FOR rail,11239.665000001,keypress
379512,66.0,49,body girl,girl MADE OF body,41998.7049999181,keypress
379512,66.0,50,sage medal,medal FOR sage,30161.7599998135,keypress
379512,66.0,51,tea time,time FOR tea,10887.92499993,keypress
379512,66.0,52,snow man,man MADE OF snow,10314.6450000349,keypress
379512,66.0,53,goal game,game DERIVED FROM goal,15089.0850001015,keypress
379512,66.0,54,take crest,crest DERIVED FROM take,84495.3550000209,keypress
379512,66.0,55,torpedo wit,wit HAS torpedo,40137.4999999534,keypress
382815,31.0,1,life girl,girl IS life,13871.6300001834,keypress
382815,31.0,2,camp end,camp LOCATION IS end,20727.1300000139,keypress
382815,31.0,3,sword well,sword HAS well,9991.2900000345,keypress
382815,31.0,4,trip series,series ABOUT trip,4447.87499983795,keypress
382815,31.0,5,contra making,making USED BY contra,11926.809999859,keypress
382815,31.0,6,paint paper,paper FOR paint,6156.20499989018,keypress
382815,31.0,7,spell energy,energy FOR spell,7575.43999981135,keypress
382815,31.0,8,grave pond,pond HAS grave,8386.02499989793,keypress
382815,31.0,9,pitch view,view ABOUT pitch,8357.51000000164,keypress
382815,31.0,10,tea time,time FOR tea,4771.46499999799,keypress
382815,31.0,11,razor story,story ABOUT razor,10425.7400000934,keypress
