participant_id,age,trial_order,stimulus,response
50,64.0,15,outlook,prospect
50,64.0,16,vacation,holiday
50,64.0,17,skill,training
50,64.0,18,scout,lookout
50,64.0,19,photographer,camerman
50,64.0,20,gold,ignot
50,64.0,21,river,flowing
50,64.0,22,philosophy,belief
50,64.0,23,leap,jump
50,64.0,24,encounter,meeting
50,64.0,25,closure,finality
50,64.0,26,type,kind
50,64.0,27,rally,race
50,64.0,28,intent,want
50,64.0,29,minimum,smallest
50,64.0,30,language,dialect
50,64.0,31,extreme,extramuch
50,64.0,32,seizure,takenstuff
50,64.0,33,commission,salesxtra
50,64.0,34,programming,codingcomp
50,64.0,35,pattern,sewingdiagram
50,64.0,36,tomb,stonegrave
50,64.0,37,email,computerletter
50,64.0,38,snack,foodbit
50,64.0,39,strength,bodypower
50,64.0,40,creation,uniquedesign
50,64.0,41,discipline,rulesticking
50,64.0,42,quote,priceestimate
50,64.0,43,epic,hugetask
50,64.0,44,category,goodstype
50,64.0,45,insert,wordaddition
50,64.0,46,appreciation,gratefulshow
51,48.0,1,loan,top-up
51,48.0,2,ability,able-to
51,48.0,3,mystery,head-puzzle
51,48.0,4,script,word-up
51,48.0,5,criticism,fault
51,48.0,6,obstacle,aim
51,48.0,7,reference,look-up
51,48.0,8,assumption,made-up
51,48.0,9,criminal,thief
51,48.0,10,evolution,new
51,48.0,11,globe,world
51,48.0,12,rumor,gossip
51,48.0,13,union,group
51,48.0,14,fuel,energy
51,48.0,15,decline,refuse
51,48.0,16,heaven,paradise
51,48.0,17,cloth,material
51,48.0,18,dark,blackish
51,48.0,19,correspondence,wordish
51,48.0,20,warning,dangerly
51,48.0,21,middle,centrally
51,48.0,22,village,peoples
51,48.0,23,flight,wingish
51,48.0,24,accountant,number-puncher
51,48.0,25,deposition,poetic
51,48.0,26,thief,criminal
51,48.0,27,competition,winnerly
51,48.0,28,understanding,knowledgy
51,48.0,29,reunion,gatherly
51,48.0,30,regime,rota
51,48.0,31,violence,bruisy
51,48.0,32,experiment,projecty
51,48.0,33,fear,scared
51,48.0,34,community,union
51,48.0,35,pride,satisfaction
51,48.0,36,glow,bright
51,48.0,37,liability,responsible
51,48.0,38,draft,mock
51,48.0,39,mineral,substance
51,48.0,40,curse,harm
51,48.0,41,association,know
51,48.0,42,illusion,magic
51,48.0,43,survival,life
51,48.0,44,sunshine,sunny
51,48.0,45,reach,get
51,48.0,46,precedent,example
51,48.0,47,platinum,premium
51,48.0,48,serial,part
52,50.0,1,talent,tumpy
52,50.0,2,rain,splishy
52,50.0,3,warrant,woozle
52,50.0,4,laboratory,labbie
52,50.0,5,plastic,plistcy
52,50.0,6,cut,cosh
52,50.0,7,joke,jookey
52,50.0,8,terrorist,torrie
52,50.0,9,commitment,mittimen
52,50.0,10,horror,hozboz
52,50.0,11,cry,weenie
52,50.0,12,poem,peemie
52,50.0,13,sadness,paddy
52,50.0,14,prosecutor,prossirossi
52,50.0,15,example,pampley
52,50.0,16,access,cessy
52,50.0,17,conception,idea
52,50.0,18,evaluation,checking
52,50.0,19,depot,base
52,50.0,20,reputation,honour
52,50.0,21,oxygen,air
52,50.0,22,gambling,betting
52,50.0,23,earth,world
52,50.0,24,fantasy,dream
52,50.0,25,midnight,twelve
52,50.0,26,layout,design
52,50.0,27,festival,fete
52,50.0,28,actress,actor
52,50.0,29,venture,journey
52,50.0,30,era,time
52,50.0,31,regard,sees
52,50.0,32,countryside,meadows
52,50.0,33,inconvenience,timey-wasty
52,50.0,34,battle,war-fight
52,50.0,35,compassion,kindy-hearty
52,50.0,36,angle,corny-warney
52,50.0,37,secret,shush-pies
52,50.0,38,voyage,holi-wobbles
52,50.0,39,explosion,bangie-boom
52,50.0,40,stroke,patter-poo
52,50.0,41,dream,sleepy-boos
52,50.0,42,prisoner,jail-birdy
52,50.0,43,music,tunie-toney
53,23.0,1,sense,touch-smell
53,23.0,2,honesty,truthteller
53,23.0,3,treasure,gold-prize
53,23.0,4,innocence,non-guilty
53,23.0,5,payment,fulfill-order
53,23.0,6,assessment,test-paper
53,23.0,7,recipe,ingredient-list
53,23.0,8,defense,anti-attack
53,23.0,9,fortune,anti-poor
53,23.0,10,orientation,face-direction
53,23.0,11,error,non-correct
53,23.0,12,definition,meaning-word
53,23.0,13,spectrum,rainbow-spread
53,23.0,14,cartoon,moving-picture
53,23.0,15,suicide,non-alived
53,23.0,16,victory,winee
53,23.0,17,battalion,wartropee
53,23.0,18,terror,scardee
53,23.0,19,trick,pullouter
53,23.0,20,input,puteriner
53,23.0,21,welfare,careforer
53,23.0,22,assurance,backupplaner
53,23.0,23,charity,dogooder
53,23.0,24,pause,ministopper
53,23.0,25,romance,loveedovey
53,23.0,26,lecture,sleepture
53,23.0,27,cake,spongy
53,23.0,28,region,placebit
53,23.0,29,scent,smeller
53,23.0,30,drain,sinkhole
53,23.0,31,effect,affect
53,23.0,32,mining,gathering
53,23.0,33,darkness,void
53,23.0,34,laughter,happinedd
53,23.0,35,pension,retirement-fund
53,23.0,36,intention,decision
53,23.0,37,county,region
53,23.0,38,force,push
53,23.0,39,sea,shore
53,23.0,40,crisis,emergency
53,23.0,41,philosopher,thinker
53,23.0,42,trench,dugout
53,23.0,43,assistant,helper
53,23.0,44,chaos,mess
54,24.0,1,limb,bodyleg
54,24.0,2,miracle,godact
54,24.0,3,maintenance,makego
54,24.0,4,storm,rainfluster
54,24.0,5,charm,flusterer
54,24.0,6,sympathy,sorryfeel
54,24.0,7,conservative,toryish
54,24.0,8,opponent,badeney
54,24.0,9,destiny,futurefate
54,24.0,10,operation,openbody
54,24.0,11,electronics,unaturalaids
54,24.0,12,shame,sadfeeling
54,24.0,13,guilt,faultness
54,24.0,14,sword,sharpstick
54,24.0,15,policeman,lawperson
54,24.0,16,hunger,rumblybumbly
54,24.0,17,mix,combine
54,24.0,18,pain,hurt
54,24.0,19,decision,choice
54,24.0,20,transcript,text
54,24.0,21,label,sticker
54,24.0,22,counsel,government
54,24.0,23,economics,finance
54,24.0,24,basis,foundation
54,24.0,25,assignment,coursework
54,24.0,26,accent,dialect
54,24.0,27,passion,motivation
54,24.0,28,pregnancy,withchild
54,24.0,29,politics,government
54,24.0,30,democracy,freedom
54,24.0,31,genius,intelligent
54,24.0,32,stretch,extend
54,24.0,33,hunting,animal-search
54,24.0,34,victim,hurt-person
54,24.0,35,promotion,job-improvement
54,24.0,36,assassination,murder-celebrity
54,24.0,37,pie,pastry-round
54,24.0,38,size,volume-variety
54,24.0,39,method,try-types
54,24.0,40,hurricane,wind-storm
54,24.0,41,storm,wild-blow
54,24.0,42,abuse,person-pain
54,24.0,43,breast,boob-tissue
54,24.0,44,inventor,person-maker
54,24.0,45,acid,burn-liquid
54,24.0,46,cancer,abnormal-cells
54,24.0,47,desire,want-things
54,24.0,48,colony,community-people
55,36.0,1,leadership,bossship
55,36.0,2,gateway,pathopening
55,36.0,3,quarter,halfhalf
55,36.0,4,investigation,answersearch
55,36.0,5,total,allcombined
55,36.0,6,expression,faceshown
55,36.0,7,murder,deathkill
55,36.0,8,submarine,underboat
55,36.0,9,cargo,luggagecrate
55,36.0,10,printing,inkpaper
55,36.0,11,shortage,lowstock
55,36.0,12,slave,ownedlabour
55,36.0,13,lottery,chanceraffle
55,36.0,14,temptation,enticingchoice
55,36.0,15,journey,longtravels
55,36.0,16,frustration,irritatedanger
55,36.0,17,argument,debatement
55,36.0,18,entertainment,funshow
55,36.0,19,hatred,plorr
55,36.0,20,dialogue,conflab
55,36.0,21,slavery,shwave
55,36.0,22,truth,stutt
55,36.0,23,freezing,brup
55,36.0,24,puppet,flippon
55,36.0,25,attraction,howtie
55,36.0,26,feeling,freel
55,36.0,27,wit,kwot
55,36.0,28,noon,flidge
55,36.0,29,author,scrib
55,36.0,30,grief,jow
55,36.0,31,boyfriend,lub
55,36.0,32,state,place
55,36.0,33,violation,broken
55,36.0,34,instruction,directions
55,36.0,35,insurance,protection
55,36.0,36,aggression,anger
55,36.0,37,perfection,exactness
55,36.0,38,role,position
55,36.0,39,meantime,interim
55,36.0,40,employment,work
55,36.0,41,receipt,received
55,36.0,42,excitement,wonder
55,36.0,43,stone,rock
55,36.0,44,cheer,applaud
55,36.0,45,collapse,fall
55,36.0,46,holiday,vacation
55,36.0,47,mention,discuss
56,33.0,1,dark,nolight
56,33.0,2,deposition,lawyertestimony
56,33.0,3,survival,stayingalive
56,33.0,4,ability,youcan
56,33.0,5,evolution,darwinsapes
56,33.0,6,fuel,carjuice
56,33.0,7,curse,swearword
56,33.0,8,flight,airedplane
56,33.0,9,liability,legallyresponsible
56,33.0,10,reach,stretchgrab
56,33.0,11,obstacle,inway
56,33.0,12,heaven,nothell
56,33.0,13,correspondence,contactothers
56,33.0,14,union,cometogether
56,33.0,15,pride,loveyourself
56,33.0,16,serial,killsalot
56,33.0,17,criticism,negativemeaness
56,33.0,18,middle,cdentrally
56,33.0,19,sunshine,sunnyrays
56,33.0,20,village,smalltowny
56,33.0,21,rumor,spreadylies
56,33.0,22,decline,goesdowny
56,33.0,23,assumption,youthinkyoukonw
56,33.0,24,loan,borrow
56,33.0,25,competition,goalywoo
56,33.0,26,criminal,badmens
56,33.0,27,draft,prewrite
56,33.0,28,globe,earthball
56,33.0,29,thief,snatchyman
56,33.0,30,reference,inferinod
56,33.0,31,mystery,unknown
56,33.0,32,precedent,example
56,33.0,33,cloth,fabric
56,33.0,34,reunion,together
56,33.0,35,platinum,silver
56,33.0,36,fear,terror
56,33.0,37,glow,emmit
56,33.0,38,experiment,research
56,33.0,39,accountant,banker
56,33.0,40,community,inhabitants
56,33.0,41,warning,cautionary
56,33.0,42,script,play
56,33.0,43,mineral,compound
56,33.0,44,understanding,listening
56,33.0,45,association,similarities
57,33.0,1,treasure,suretrea
57,33.0,2,defense,destop
57,33.0,3,romance,lorance
57,33.0,4,battalion,artlion
57,33.0,5,spectrum,rainscrum
57,33.0,6,honesty,hontrust
57,33.0,7,sea,flouse
57,33.0,8,victory,hurory
57,33.0,9,trick,litrie
57,33.0,10,assistant,hessisant
57,33.0,11,county,troury
57,33.0,12,sense,plems
57,33.0,13,innocence,wunge
57,33.0,14,cartoon,cort
57,33.0,15,assessment,review
57,33.0,16,input,involvement
57,33.0,17,database,information
57,33.0,18,philosopher,thinker
57,33.0,19,pension,retirement
57,33.0,20,crisis,drama
57,33.0,21,orientation,awareness
57,33.0,22,scent,smell
57,33.0,23,suicide,annihilation
57,33.0,24,terror,fear
57,33.0,25,intention,plan
57,33.0,26,welfare,wellbeing
57,33.0,27,expertise,skill
57,33.0,28,charity,generosity
57,33.0,29,payment,fund
57,33.0,30,lecture,monologue
57,33.0,31,fortune,lots-money
57,33.0,32,assurance,comfort-trust
57,33.0,33,merit,skill-talent
57,33.0,34,force,hard-strength
57,33.0,35,error,mistake-made
57,33.0,36,laughter,giggle-smile
57,33.0,37,mining,hit-axe
57,33.0,38,trench,long-hole
57,33.0,39,effect,change-appearance
57,33.0,40,definition,describe-meaning
57,33.0,41,cake,eggs-flour
57,33.0,42,darkness,no-light
57,33.0,43,region,place-area
57,33.0,44,chaos,crazy-mess
57,33.0,45,drain,get-rid
57,33.0,46,notion,idea-of
58,63.0,1,quote,saying
58,63.0,2,program,progtem
58,63.0,3,rally,gatherup
58,63.0,4,leap,jumperoo
58,63.0,5,philosophy,mindway
58,63.0,6,snack,yumster
58,63.0,7,strength,energenth
58,63.0,8,principle,pointeroo
58,63.0,9,type,letteroo
58,63.0,10,smell,pongo
58,63.0,11,gold,yellomet
58,63.0,12,land,underfootery
58,63.0,13,discipline,holderupper
58,63.0,14,epic,mammothelle
58,63.0,15,skill,talent
58,63.0,16,closure,ending
58,63.0,17,creation,makerup
58,63.0,18,plot,story
58,63.0,19,outlook,view
58,63.0,20,article,thing
58,63.0,21,vacation,holiday
58,63.0,22,id,me
58,63.0,23,scout,searcher
58,63.0,24,application,submission
58,63.0,25,programming,organiser
58,63.0,26,pattern,map
58,63.0,27,audience,watchers
58,63.0,28,concentration,application
58,63.0,29,river,waterway
58,63.0,30,minimum,least
58,63.0,31,obsession,mustdo
58,63.0,32,category,organisedset
58,63.0,33,commission,rewardpaid
58,63.0,34,intent,willdo
58,63.0,35,gram,littlemeasure
58,63.0,36,extreme,mostthing
58,63.0,37,insert,addin
58,63.0,38,management,organisingones
58,63.0,39,appreciation,positivevibe
58,63.0,40,language,wordsexplanation
58,63.0,41,email,electromessagee
58,63.0,42,tomb,restingbed
58,63.0,43,reaction,resultingfeeling
58,63.0,44,smoke,greysmog
58,63.0,45,seizure,grabbinghold
58,63.0,46,debt,owingcommitment
59,31.0,1,snack,breakmunch
59,31.0,2,intent,purpaction
59,31.0,3,principle,morial
59,31.0,4,email,compuletter
59,31.0,5,closure,hingeshut
59,31.0,6,article,newsitem
59,31.0,7,pattern,repeatyshape
59,31.0,8,river,waterflow
59,31.0,9,programming,computercode
59,31.0,10,management,bossessbosses
59,31.0,11,encounter,meetingmoment
59,31.0,12,strength,musclemass
59,31.0,13,land,antiocean
59,31.0,14,philosophy,thinkingscience
59,31.0,15,epic,grandcool
59,31.0,16,reaction,chemicalsmixed
59,31.0,17,extreme,megadare
59,31.0,18,creation,numak
59,31.0,19,insert,putin
59,31.0,20,photographer,clickyman
59,31.0,21,gold,blingellow
59,31.0,22,id,showyourself
59,31.0,23,application,gameapp
59,31.0,24,leap,jumpalong
59,31.0,25,outlook,visionny
59,31.0,26,discipline,meanytroll
59,31.0,27,obsession,adictobad
59,31.0,28,program,compyap
59,31.0,29,concentration,foccybrain
59,31.0,30,tomb,homead
59,31.0,31,type,tapingers
59,31.0,32,category,boxy
59,31.0,33,language,dialect
59,31.0,34,quote,reference
59,31.0,35,plot,scheme
59,31.0,36,gram,pinch
59,31.0,37,rally,race
59,31.0,38,scout,search
59,31.0,39,seizure,fit
59,31.0,40,smell,odour
59,31.0,41,vacation,holiday
59,31.0,42,minimum,smallest
59,31.0,43,smoke,fume
59,31.0,44,skill,talent
59,31.0,45,debt,owed
59,31.0,46,audience,spectators
59,31.0,47,commission,bonus
59,31.0,48,appreciation,thanks
60,55.0,1,region,borderedplace
60,55.0,2,assessment,markedcheck
60,55.0,3,trench,mudtrough
60,55.0,4,pension,retirementpayout
60,55.0,5,suicide,takelife
60,55.0,6,chaos,crazyfrenzy
60,55.0,7,notion,thepoint
60,55.0,8,darkness,nolight
60,55.0,9,treasure,goldpieces
60,55.0,10,mining,extractcoal
60,55.0,11,drain,funnelwater
60,55.0,12,assistant,myhelper
60,55.0,13,payment,receivemoney
60,55.0,14,romance,loveblossom
60,55.0,15,honesty,truetruth
60,55.0,16,recipe,foodmethod
60,55.0,17,expertise,mrmaster
60,55.0,18,intention,domean
60,55.0,19,cartoon,funnydraw
60,55.0,20,input,feedthrough
60,55.0,21,battalion,biggyarmy
60,55.0,22,lecture,proftalker
60,55.0,23,crisis,dramarama
60,55.0,24,pause,freezemee
60,55.0,25,spectrum,sinclairzx
60,55.0,26,sea,saltyblue
60,55.0,27,merit,awardstamp
60,55.0,28,cake,sugarslice
60,55.0,29,sense,touchsmell
60,55.0,30,defense,protect
60,55.0,31,welfare,caring
60,55.0,32,assurance,guarantee
60,55.0,33,county,region
60,55.0,34,charity,help
60,55.0,35,database,information
60,55.0,36,scent,smell
60,55.0,37,orientation,direction
60,55.0,38,definition,meaning
60,55.0,39,fortune,wealth
60,55.0,40,trick,magic
60,55.0,41,effect,visual
60,55.0,42,force,strength
60,55.0,43,terror,evil
60,55.0,44,error,wrong
60,55.0,45,victory,win
61,28.0,1,angle,edge
61,28.0,2,example,imagine
61,28.0,3,actress,performer
61,28.0,4,joke,laughing
61,28.0,5,venture,explore
61,28.0,6,prisoner,jailed
61,28.0,7,festival,gala
61,28.0,8,cry,unhappy
61,28.0,9,answer,reply
61,28.0,10,poem,lyrics
61,28.0,11,depot,warehouse
61,28.0,12,regard,kind
61,28.0,13,corps,dead
61,28.0,14,reputation,think
61,28.0,15,interview,analysed
61,28.0,16,gambling,money
61,28.0,17,fantasy,fancy
61,28.0,18,warrant,offci
61,28.0,19,midnight,nightime
61,28.0,20,era,pasttimes
61,28.0,21,earth,mothernature
61,28.0,22,conception,headspin
61,28.0,23,fraud,taxdodger
61,28.0,24,compassion,lovedearly
61,28.0,25,sadness,unhappy
61,28.0,26,oxygen,breatheeasy
61,28.0,27,evaluation,lookover
61,28.0,28,talent,greatness
61,28.0,29,countryside,greenfields
61,28.0,30,secret,chinesewhispers
61,28.0,31,voyage,seaadventure
61,28.0,32,rain,unhappyclouds
61,28.0,33,horror,shakin
61,28.0,34,laboratory,scienceroom
61,28.0,35,inconvenience,notforme
61,28.0,36,disaster,puremess
61,28.0,37,dream,sleepthoughts
61,28.0,38,prosecutor,decisoner
61,28.0,39,explosion,boom
61,28.0,40,access,opensesame
61,28.0,41,music,choons
61,28.0,42,commitment,merried
61,28.0,43,cut,splaj
61,28.0,44,plastic,turtledeath
61,28.0,45,layout,blox
61,28.0,46,battle,smashers
61,28.0,47,terrorist,wawzers
62,58.0,1,answer,outcome
62,58.0,2,interview,chatjob
62,58.0,3,prisoner,behindbars
62,58.0,4,depot,lastbuild
62,58.0,5,access,openentrance
62,58.0,6,gambling,pokerface
62,58.0,7,corps,deadbody
62,58.0,8,regard,endletter
62,58.0,9,layout,planit
62,58.0,10,prosecutor,blameyou
62,58.0,11,laboratory,scienceroom
62,58.0,12,actress,businesslady
62,58.0,13,talent,greatone
62,58.0,14,dream,nightvision
62,58.0,15,sadness,feellow
62,58.0,16,countryside,wonderfulscene
62,58.0,17,inconvenience,putout
62,58.0,18,rain,waterdown
62,58.0,19,horror,scaretime
62,58.0,20,music,rhythmsound
62,58.0,21,fraud,gonemoney
62,58.0,22,secret,donttell
62,58.0,23,era,longyears
62,58.0,24,explosion,bigbang
62,58.0,25,voyage,tripafar
62,58.0,26,terrorist,scareperson
62,58.0,27,oxygen,breatheair
62,58.0,28,reputation,goodfeel
62,58.0,29,conception,understandone
62,58.0,30,commitment,loyalty
62,58.0,31,cut,slice
62,58.0,32,poem,writing
62,58.0,33,battle,fight
62,58.0,34,warrant,summons
62,58.0,35,evaluation,exam
62,58.0,36,angle,edge
62,58.0,37,example,particular
62,58.0,38,disaster,ending
62,58.0,39,earth,planet
62,58.0,40,festival,party
62,58.0,41,midnight,twelve
62,58.0,42,joke,gag
62,58.0,43,compassion,loving
62,58.0,44,stroke,pat
62,58.0,45,fantasy,story
63,36.0,1,win,successful
63,36.0,2,photograph,picture
63,36.0,3,curiosity,inquisitive
63,36.0,4,score,win
63,36.0,5,weekend,break
63,36.0,6,shot,fire
63,36.0,7,norm,usual
63,36.0,8,cruelty,hurt
63,36.0,9,supply,provide
63,36.0,10,fix,repair
63,36.0,11,diabetes,insulin
63,36.0,12,friendship,relationship
63,36.0,13,billion,money
63,36.0,14,repair,fix
63,36.0,15,message,contact
63,36.0,16,penny,coin
63,36.0,17,spell,word
63,36.0,18,discretion,discrete
63,36.0,19,series,seaon
63,36.0,20,tissue,toilet
63,36.0,21,dance,movement
63,36.0,22,impulse,spontaneous
63,36.0,23,color,paint
63,36.0,24,toilet,urinate
63,36.0,25,advertising,marketing
63,36.0,26,tobacco,smoking
63,36.0,27,ruler,measure
63,36.0,28,click,press
63,36.0,29,atmosphere,environment
63,36.0,30,steam,smoke
63,36.0,31,department,office
63,36.0,32,sentiment,thoughtfuk
63,36.0,33,value,worth
63,36.0,34,item,object
63,36.0,35,plantation,slavery
63,36.0,36,loss,unsuccessful
63,36.0,37,war,battle
63,36.0,38,determination,focused
63,36.0,39,attorney,lawyer
63,36.0,40,compliment,thoughtful
63,36.0,41,homeland,house
63,36.0,42,air,breathe
63,36.0,43,revenge,vegence
63,36.0,44,riot,fight
63,36.0,45,beast,animal
63,36.0,46,conspiracy,paranoia
63,36.0,47,republican,democrat
63,36.0,48,celebration,party
64,20.0,1,dance,musicmovement
64,20.0,2,discretion,choicefreedom
64,20.0,3,atmosphere,earthgases
64,20.0,4,penny,singlecoin
64,20.0,5,revenge,meanretaliation
64,20.0,6,diabetes,insulinillness
64,20.0,7,riot,violentprotest
64,20.0,8,sentiment,sincerefeeling
64,20.0,9,loss,misssomething
64,20.0,10,supply,thingsamount
64,20.0,11,win,comefirst
64,20.0,12,air,skybreathe
64,20.0,13,toilet,sitpee
64,20.0,14,determination,strongtrooper
64,20.0,15,tobacco,smokethis
64,20.0,16,cruelty,meanaction
64,20.0,17,republican,trumpee
64,20.0,18,homeland,settleplace
64,20.0,19,tissue,blowery
64,20.0,20,plantation,workery
64,20.0,21,ruler,measuree
64,20.0,22,click,fingusic
64,20.0,23,war,batfight
64,20.0,24,fix,undestroy
64,20.0,25,billion,tenzeros
64,20.0,26,conspiracy,gobbledygoop
64,20.0,27,repair,rix
64,20.0,28,score,losnumber
64,20.0,29,beast,dragoll
64,20.0,30,department,area
64,20.0,31,steam,vapour
64,20.0,32,advertising,billboard
64,20.0,33,weekend,saturday
64,20.0,34,value,worth
64,20.0,35,friendship,companionship
64,20.0,36,attorney,lawyer
64,20.0,37,spell,magic
64,20.0,38,color,rainbow
64,20.0,39,shot,gun
64,20.0,40,item,thing
64,20.0,41,message,bulletin
64,20.0,42,impulse,spontaneous
64,20.0,43,norm,usual
64,20.0,44,series,season
65,33.0,1,middle,inbetween
65,33.0,2,heaven,afterlife
65,33.0,3,platinum,jubilee
65,33.0,4,illusion,trick
65,33.0,5,fear,scared
65,33.0,6,deposition,pretrial
65,33.0,7,violence,attack
65,33.0,8,experiment,science
65,33.0,9,criticism,reviews
65,33.0,10,correspondence,letters
65,33.0,11,script,font
65,33.0,12,rumor,hearsay
65,33.0,13,obstacle,speedbump
65,33.0,14,reunion,get-together
65,33.0,15,ability,able
65,33.0,16,fuel,petrol
65,33.0,17,curse,bad-spell
65,33.0,18,competition,prize-pot
65,33.0,19,mystery,strange-story
65,33.0,20,glow,beaming-light
65,33.0,21,survival,death-avoidance
65,33.0,22,accountant,money-keeper
65,33.0,23,loan,money-giver
65,33.0,24,reference,book-look
65,33.0,25,mineral,water-goodness
65,33.0,26,flight,air-travel
65,33.0,27,understanding,competent-person
65,33.0,28,serial,seasonal-tv
65,33.0,29,community,human-group
65,33.0,30,liability,wrongdoing-expense
65,33.0,31,sunshine,glowing-ball
65,33.0,32,draft,first-take
65,33.0,33,criminal,badman
65,33.0,34,globe,roundground
65,33.0,35,thief,bad-magician
65,33.0,36,pride,beaming
65,33.0,37,cloth,raggedy
65,33.0,38,warning,firstshot
65,33.0,39,regime,warstarter
65,33.0,40,evolution,getbetterer
65,33.0,41,decline,nopeness
65,33.0,42,association,soundalike
65,33.0,43,reach,stretchup
65,33.0,44,dark,nothingness
65,33.0,45,precedent,firstime
66,62.0,1,lottery,moneygame
66,62.0,2,entertainment,funtimes
66,62.0,3,quarter,forth
66,62.0,4,total,complete
66,62.0,5,hatred,revulsion
66,62.0,6,stone,hardrock
66,62.0,7,printing,inkrecording
66,62.0,8,collapse,breakdown
66,62.0,9,wit,wordcleaver
66,62.0,10,shortage,lackplenty
66,62.0,11,attraction,fancyme
66,62.0,12,gateway,openfence
66,62.0,13,excitement,veryjoyful
66,62.0,14,freezing,icycold
66,62.0,15,submarine,uboat
66,62.0,16,leadership,flagman
66,62.0,17,argument,gurrwords
66,62.0,18,cheer,heeheeon
66,62.0,19,insurance,safeprep
66,62.0,20,temptation,yummymore
66,62.0,21,journey,jauntywalk
66,62.0,22,receipt,gettystuffy
66,62.0,23,expression,respondyface
66,62.0,24,grief,tearpain
66,62.0,25,holiday,noworkyworky
66,62.0,26,slave,workybad
66,62.0,27,instruction,toldyrules
66,62.0,28,frustration,angyvent
66,62.0,29,state,beinglevey
66,62.0,30,murder,expirebad
66,62.0,31,cargo,boatload
66,62.0,32,role,placement
66,62.0,33,employment,work
66,62.0,34,boyfriend,manlove
66,62.0,35,puppet,ponokio
66,62.0,36,truth,correct
66,62.0,37,feeling,emotion
66,62.0,38,meantime,now
66,62.0,39,mention,say
66,62.0,40,slavery,opression
66,62.0,41,perfection,accurate
66,62.0,42,violation,breach
66,62.0,43,nose,conk
66,62.0,44,dialogue,chat
66,62.0,45,noon,midday
67,35.0,1,series,showgroup
67,35.0,2,color,shadration
67,35.0,3,homeland,countrybirth
67,35.0,4,steam,watersmoke
67,35.0,5,revenge,getbacker
67,35.0,6,tissue,snotwiper
67,35.0,7,repair,fixer
67,35.0,8,spell,letterordered
67,35.0,9,atmosphere,airsurroundings
67,35.0,10,curiosity,catkiller
67,35.0,11,friendship,platonicpartners
67,35.0,12,ruler,straightmeasurer
67,35.0,13,message,wordsender
67,35.0,14,conspiracy,plot
67,35.0,15,supply,give
67,35.0,16,tobacco,cigarette
67,35.0,17,photograph,picture
67,35.0,18,weekend,saturday
67,35.0,19,celebration,party
67,35.0,20,air,oxygen
67,35.0,21,cruelty,malicious
67,35.0,22,determination,commitment
67,35.0,23,beast,monster
67,35.0,24,norm,current
67,35.0,25,republican,conservative
67,35.0,26,plantation,cotton
67,35.0,27,riot,disorder
67,35.0,28,sentiment,feeling
67,35.0,29,compliment,praise
67,35.0,30,advertising,stuffselling
67,35.0,31,click,buttonpressing
67,35.0,32,shot,tinydrink
67,35.0,33,war,constantfighting
67,35.0,34,billion,millionmillion
67,35.0,35,score,totalpoints
67,35.0,36,win,betterthanothers
67,35.0,37,attorney,lawyer
67,35.0,38,penny,smallestmoney
67,35.0,39,value,worthamount
67,35.0,40,dance,moverhythmically
67,35.0,41,loss,unfound
67,35.0,42,item,smallthing
67,35.0,43,department,sectionplace
68,34.0,1,photographer,paparazzi
68,34.0,2,reaction,reception
68,34.0,3,programming,computing
68,34.0,4,intent,purpose
68,34.0,5,seizure,convulsion
68,34.0,6,snack,treat
68,34.0,7,gram,weight
68,34.0,8,debt,payment
68,34.0,9,closure,shutdown
68,34.0,10,principle,moral
68,34.0,11,audience,viewers
68,34.0,12,pattern,design
68,34.0,13,creation,conception
68,34.0,14,email,hotmail
68,34.0,15,leap,jump
68,34.0,16,type,sort
68,34.0,17,management,personorganiser
68,34.0,18,smell,badwhiff
68,34.0,19,smoke,fireycloud
68,34.0,20,land,ownedearth
68,34.0,21,encounter,pathcross
68,34.0,22,application,mascaracoating
68,34.0,23,rally,carmeets
68,34.0,24,commission,salesmanbonus
68,34.0,25,extreme,intenseexcessive
68,34.0,26,language,foreignspeak
68,34.0,27,outlook,forecastweather
68,34.0,28,program,computingsetup
68,34.0,29,strength,musclepower
68,34.0,30,vacation,holidayabroad
68,34.0,31,quote,repeatwords
68,34.0,32,minimum,tincytiny
68,34.0,33,id,ageometer
68,34.0,34,river,rushywater
68,34.0,35,appreciation,happyclappy
68,34.0,36,scout,boyguider
68,34.0,37,obsession,stalkerazy
68,34.0,38,tomb,deadroom
68,34.0,39,article,wordipiece
68,34.0,40,plot,schemies
68,34.0,41,category,dogebloody
68,34.0,42,skill,talearnt
68,34.0,43,discipline,goodiboy
68,34.0,44,philosophy,missionology
68,34.0,45,concentration,focusology
68,34.0,46,insert,puttyin
68,34.0,47,epic,megamazing
69,34.0,1,definition,explainingref
69,34.0,2,trick,magicaction
69,34.0,3,input,first-machine
69,34.0,4,darkness,night-colour
69,34.0,5,region,local-area
69,34.0,6,lecture,educatespeech
69,34.0,7,sea,deepblue
69,34.0,8,recipe,foodinstructions
69,34.0,9,charity,voluntary-org
69,34.0,10,intention,knowing-action
69,34.0,11,county,home-place
69,34.0,12,drain,groundhole
69,34.0,13,treasure,sparklyfindings
69,34.0,14,honesty,truthtelling
69,34.0,15,force,hardimpact
69,34.0,16,assistant,helpme
69,34.0,17,database,storamount
69,34.0,18,expertise,skilwill
69,34.0,19,welfare,salcosy
69,34.0,20,terror,fleeawa
69,34.0,21,trench,deeping
