participant_id,age,trial_order,stimulus,response
48,26.0,25,steam,kettle-mist
48,26.0,26,war,fighting
48,26.0,27,norm,status-quo
48,26.0,28,score,goal
48,26.0,29,tobacco,cigarette-filling
48,26.0,30,diabetes,broken-pancreas
48,26.0,31,attorney,lawyer
48,26.0,32,photograph,camera-product
48,26.0,33,beast,wild-animal
48,26.0,34,republican,red-politician
48,26.0,35,win,success
48,26.0,36,impulse,no-thought
48,26.0,37,dance,boogie
48,26.0,38,penny,mini-pound
48,26.0,39,conspiracy,flat-earth
48,26.0,40,ruler,dictator
48,26.0,41,tissue,cells
48,26.0,42,curiosity,many-questions
48,26.0,43,atmosphere,ozone
48,26.0,44,toilet,poop-place
48,26.0,45,plantation,slave-fields
48,26.0,46,click,mouse-action
48,26.0,47,value,worth
48,26.0,48,celebration,congrats-party
49,27.0,1,script,wordpage
49,27.0,2,illusion,magick
49,27.0,3,flight,wingstask
49,27.0,4,pride,beforeprejudice
49,27.0,5,union,togetherness
49,27.0,6,regime,strictplan
49,27.0,7,liability,problem
49,27.0,8,loan,moneyshark
49,27.0,9,ability,youcandothis
49,27.0,10,reunion,backtogether
49,27.0,11,draft,conscription
49,27.0,12,globe,world
49,27.0,13,village,smalltown
49,27.0,14,assumption,quickthought
49,27.0,15,association,thisislikethis
49,27.0,16,competition,winnertakesall
49,27.0,17,warning,stayalert
49,27.0,18,middle,stuckinthe
49,27.0,19,violence,danger
49,27.0,20,understanding,youknowthis
49,27.0,21,obstacle,getoverthis
49,27.0,22,curse,badluck
49,27.0,23,reference,lookbackon
49,27.0,24,evolution,humangrowth
49,27.0,25,platinum,shiny
49,27.0,26,cloth,material
49,27.0,27,precedent,weliveinuntimes
49,27.0,28,reach,forthesky
49,27.0,29,mystery,cluesneeded
49,27.0,30,experiment,scientific
49,27.0,31,serial,repeatkillers
49,27.0,32,thief,stealer
49,27.0,33,criticism,rebuke
49,27.0,34,deposition,trial
49,27.0,35,community,family
49,27.0,36,dark,unlight
49,27.0,37,rumor,wordspread
49,27.0,38,accountant,moneysorter
49,27.0,39,mineral,earthproducts
49,27.0,40,criminal,wrongdoer
49,27.0,41,heaven,hellabove
49,27.0,42,fuel,firelighter
49,27.0,43,decline,downwards
49,27.0,44,fear,scare
49,27.0,45,glow,alight
49,27.0,46,survival,toughitout
49,27.0,47,correspondence,letters
49,27.0,48,sunshine,skyglow
50,30.0,1,seizure,fit
50,30.0,2,application,app
50,30.0,3,land,sea
50,30.0,4,encounter,seen
50,30.0,5,strength,weak
50,30.0,6,concentration,attention
50,30.0,7,article,book
50,30.0,8,audience,crowd
50,30.0,9,tomb,grave
50,30.0,10,plot,story
50,30.0,11,commission,money
50,30.0,12,language,speaking
50,30.0,13,program,application
50,30.0,14,type,write
50,30.0,15,programming,software
50,30.0,16,outlook,email
50,30.0,17,category,arrangement
50,30.0,18,skill,luck
50,30.0,19,philosophy,understanding
50,30.0,20,epic,fail
50,30.0,21,closure,open
50,30.0,22,snack,food
50,30.0,23,scout,look
50,30.0,24,rally,race
50,30.0,25,vacation,holiday
50,30.0,26,river,water
50,30.0,27,discipline,work
50,30.0,28,extreme,brutal
50,30.0,29,pattern,size
50,30.0,30,minimum,less
50,30.0,31,smoke,flame
50,30.0,32,photographer,photo
50,30.0,33,reaction,action
50,30.0,34,leap,jump
50,30.0,35,management,manage
50,30.0,36,principle,loyalty
50,30.0,37,creation,create
50,30.0,38,insert,giggity
50,30.0,39,obsession,crazed
50,30.0,40,intent,wanting
50,30.0,41,quote,speak
50,30.0,42,id,name
50,30.0,43,debt,money
50,30.0,44,smell,nose
50,30.0,45,gram,weight
50,30.0,46,email,address
50,30.0,47,gold,silver
50,30.0,48,appreciation,understanding
51,43.0,1,terror,fear
51,43.0,2,darkness,without-light
51,43.0,3,orientation,position
51,43.0,4,fortune,luck
51,43.0,5,expertise,professionalism
51,43.0,6,input,effort
51,43.0,7,trick,mis-direction
51,43.0,8,spectrum,range
51,43.0,9,force,power
51,43.0,10,philosopher,deep-thinker
51,43.0,11,treasure,bounty
51,43.0,12,recipe,instructions
51,43.0,13,merit,deserve
51,43.0,14,assurance,promises
51,43.0,15,effect,changes
51,43.0,16,cake,big-muffin
51,43.0,17,charity,caring-money
51,43.0,18,county,land
51,43.0,19,trench,war-pit
51,43.0,20,assessment,test
51,43.0,21,welfare,wellness-check
51,43.0,22,battalion,large-army
51,43.0,23,error,wrong
51,43.0,24,crisis,deep-trouble
51,43.0,25,lecture,talking-to
51,43.0,26,suicide,self-kill
51,43.0,27,mining,undergroung-dig
51,43.0,28,cartoon,animation
51,43.0,29,defense,protect
51,43.0,30,scent,smell
51,43.0,31,notion,idea
51,43.0,32,sea,salty-water
51,43.0,33,assistant,helper
51,43.0,34,pause,stop
51,43.0,35,pension,future-pay
51,43.0,36,romance,lovey-dovey
51,43.0,37,innocence,child-like
51,43.0,38,sense,feeling
51,43.0,39,region,area
51,43.0,40,drain,water-shoot
51,43.0,41,victory,winning
51,43.0,42,definition,description
51,43.0,43,database,electro-info
51,43.0,44,laughter,happy-sounds
51,43.0,45,honesty,truthful
51,43.0,46,intention,meaning
51,43.0,47,chaos,no-control
51,43.0,48,payment,money-exchange
52,30.0,1,trip,holiday
52,30.0,2,price,cost
52,30.0,3,south,anti-north
52,30.0,4,detail,anti-summary
52,30.0,5,clause,fine-print
52,30.0,6,refuge,shelter
52,30.0,7,process,method
52,30.0,8,warrior,fighter
52,30.0,9,performance,demonstration
52,30.0,10,loyalty,dedicated
52,30.0,11,skull,cranium
52,30.0,12,opposition,enemy
52,30.0,13,parliament,government
52,30.0,14,purity,clear
52,30.0,15,album,photobook
52,30.0,16,scenario,event
52,30.0,17,arrangement,agreement
52,30.0,18,dragon,firebreather
52,30.0,19,forum,discussion
52,30.0,20,jungle,rainforest
52,30.0,21,coal,blackstone
52,30.0,22,injury,wound
52,30.0,23,gravity,earthpull
52,30.0,24,graduation,achievement
52,30.0,25,syndrome,illness
52,30.0,26,gaming,online-play
52,30.0,27,symbol,icon
52,30.0,28,winter,cold-season
52,30.0,29,cruise,boating
52,30.0,30,length,long-measure
52,30.0,31,trade,exchange
52,30.0,32,branch,tree-limb
52,30.0,33,analyst,reviewer
52,30.0,34,conversation,discussion
52,30.0,35,code,password
52,30.0,36,communication,discussion
52,30.0,37,purpose,reason
52,30.0,38,nature,outdoors
52,30.0,39,territory,area
52,30.0,40,travel,journey
52,30.0,41,enthusiasm,eager
52,30.0,42,seminar,lecture
52,30.0,43,danger,risk
52,30.0,44,mistake,error
52,30.0,45,military,defence-force
52,30.0,46,burst,pop
52,30.0,47,practice,retry
52,30.0,48,log,report
53,32.0,1,payment,bill
53,32.0,2,philosopher,thought-scientist
53,32.0,3,cake,sweetbread
53,32.0,4,drain,water-hole
53,32.0,5,welfare,charity
53,32.0,6,trick,con
53,32.0,7,cartoon,animation
53,32.0,8,charity,help
53,32.0,9,victory,winning
53,32.0,10,assurance,certainty
53,32.0,11,spectrum,array
53,32.0,12,region,location
53,32.0,13,fortune,luck
53,32.0,14,error,mistake
53,32.0,15,assessment,exam
53,32.0,16,crisis,danger
53,32.0,17,darkness,nighttime
53,32.0,18,definition,meaning
53,32.0,19,assistant,helper
53,32.0,20,input,informate
53,32.0,21,defense,antiattack
53,32.0,22,database,infostore
53,32.0,23,notion,idea
53,32.0,24,romance,tryst
53,32.0,25,county,subcountry
53,32.0,26,battalion,armyfraction
53,32.0,27,honesty,truespeak
53,32.0,28,chaos,antiorder
53,32.0,29,scent,smell
53,32.0,30,pause,hold
53,32.0,31,sense,feeling
53,32.0,32,laughter,haha
53,32.0,33,orientation,direction
53,32.0,34,force,push
53,32.0,35,expertise,highknowledge
53,32.0,36,suicide,selfkill
53,32.0,37,mining,digging
53,32.0,38,merit,good
53,32.0,39,lecture,speakat
53,32.0,40,pension,retirement-fund
53,32.0,41,terror,extreme-fear
53,32.0,42,innocence,not-guilty
53,32.0,43,intention,thought-behind
53,32.0,44,effect,cause-from
53,32.0,45,recipe,cooking-instructions
53,32.0,46,treasure,prize
53,32.0,47,trench,ditch
53,32.0,48,sea,ocean
54,22.0,1,creation,invention
54,22.0,2,appreciation,thankfullness
54,22.0,3,gold,expensiveyellow
54,22.0,4,commission,paidforart
54,22.0,5,management,leadershipism
54,22.0,6,concentration,focus
54,22.0,7,quote,stolensentence
54,22.0,8,philosophy,deepthinking
54,22.0,9,strength,muscletoughness
54,22.0,10,debt,moneyowed
54,22.0,11,audience,viewers
54,22.0,12,land,non-water
54,22.0,13,skill,workrelatedtalent
54,22.0,14,language,multinationalcommunicationform
54,22.0,15,category,organisedsegment
54,22.0,16,application,jobrequestform
54,22.0,17,snack,inbetweenmealfood
54,22.0,18,gram,tinypoundweight
54,22.0,19,photographer,cameraperson
54,22.0,20,scout,modelsearcher
54,22.0,21,plot,evilplan
54,22.0,22,tomb,ancientgrave
54,22.0,23,outlook,positivewayofthinking
54,22.0,24,article,unimportantnewsreport
54,22.0,25,programming,basiccomputercoding
54,22.0,26,intent,aimbehindaction
54,22.0,27,epic,awesome
54,22.0,28,smoke,cigarettebreathe
54,22.0,29,id,superego
54,22.0,30,insert,putin
54,22.0,31,rally,encourage
54,22.0,32,principle,americanheadmistress
54,22.0,33,seizure,eplilepticfit
54,22.0,34,type,computerhandwriting
54,22.0,35,extreme,non-minimal
54,22.0,36,smell,nasal-taste
54,22.0,37,reaction,naturalinstinct
54,22.0,38,pattern,themeofroutine
54,22.0,39,email,computorletter
54,22.0,40,obsession,extremelove
54,22.0,41,vacation,holiday
54,22.0,42,program,tvshow
54,22.0,43,encounter,come-across
54,22.0,44,minimum,non-maximum
54,22.0,45,closure,reverseopen
54,22.0,46,discipline,telloff
54,22.0,47,river,bigstream
54,22.0,48,leap,bodilyfling
55,21.0,1,item,thing
55,21.0,2,series,season
55,21.0,3,diabetes,badinsulin
55,21.0,4,ruler,measure-stick
55,21.0,5,cruelty,sadism
55,21.0,6,celebration,party
55,21.0,7,loss,empty
55,21.0,8,supply,give
55,21.0,9,impulse,need
55,21.0,10,photograph,lightrecord
55,21.0,11,republican,redelephant
55,21.0,12,attorney,lawyer
55,21.0,13,shot,pierced
55,21.0,14,homeland,birthplace
55,21.0,15,discretion,readiness
55,21.0,16,value,worth
55,21.0,17,tissue,snotpaper
55,21.0,18,norm,regularity
55,21.0,19,steam,watervapour
55,21.0,20,friendship,platonicbond
55,21.0,21,tobacco,smokeleaf
55,21.0,22,billion,thousandmillion
55,21.0,23,click,tap
55,21.0,24,message,note
55,21.0,25,weekend,relaxeddays
55,21.0,26,atmosphere,air
55,21.0,27,toilet,loo
55,21.0,28,score,goal
55,21.0,29,plantation,slavefarm
55,21.0,30,air,gas
55,21.0,31,beast,creature
55,21.0,32,spell,incantation
55,21.0,33,determination,strong-spirit
55,21.0,34,compliment,kindwords
55,21.0,35,curiosity,inquisitiveness
55,21.0,36,department,area
55,21.0,37,color,light-shades
55,21.0,38,penny,copper-coin
55,21.0,39,revenge,retaliation
55,21.0,40,riot,violent-protest
55,21.0,41,win,victory
55,21.0,42,sentiment,feeling
55,21.0,43,conspiracy,secret-theory
55,21.0,44,advertising,promotion
55,21.0,45,repair,fix
55,21.0,46,war,destructive-fighting
55,21.0,47,dance,artistic-moving
55,21.0,48,fix,repair
56,51.0,1,item,thing
56,51.0,2,curiosity,nosiness
56,51.0,3,dance,groove
56,51.0,4,repair,mend
56,51.0,5,billion,biggynumber
56,51.0,6,beast,monster
56,51.0,7,riot,fight
56,51.0,8,cruelty,nasty
56,51.0,9,fix,mend
56,51.0,10,tobacco,smokes
56,51.0,11,score,tally
56,51.0,12,photograph,piccy
56,51.0,13,discretion,subtlety
56,51.0,14,republican,twatpolitic
56,51.0,15,steam,vapour
56,51.0,16,impulse,whim
56,51.0,17,win,score
56,51.0,18,value,worth
56,51.0,19,homeland,nativeplace
56,51.0,20,spell,hex
56,51.0,21,weekend,satsun
56,51.0,22,loss,bereavement
56,51.0,23,toilet,loo
56,51.0,24,advertising,selling
56,51.0,25,celebration,party
56,51.0,26,color,hue
56,51.0,27,supply,source
56,51.0,28,air,breath
56,51.0,29,war,fighting
56,51.0,30,plantation,cropland
56,51.0,31,diabetes,sugardisease
56,51.0,32,attorney,judge
56,51.0,33,sentiment,feeling
56,51.0,34,message,note
56,51.0,35,shot,go
56,51.0,36,department,room
56,51.0,37,click,flickmouse
56,51.0,38,tissue,snotrag
56,51.0,39,conspiracy,plot
56,51.0,40,atmosphere,air
56,51.0,41,penny,coin
56,51.0,42,ruler,king
56,51.0,43,determination,grit
56,51.0,44,series,set
56,51.0,45,friendship,companion
56,51.0,46,revenge,hexback
56,51.0,47,norm,usuality
56,51.0,48,compliment,nicety
57,34.0,1,depot,factory
57,34.0,2,explosion,bang
57,34.0,3,stroke,sweep
57,34.0,4,example,illustration
57,34.0,5,disaster,catastrophe
57,34.0,6,sadness,unhappiness
57,34.0,7,talent,skill
57,34.0,8,earth,world
57,34.0,9,oxygen,life
57,34.0,10,conception,beginning
57,34.0,11,actress,barb
57,34.0,12,cut,slice
57,34.0,13,access,enter
57,34.0,14,poem,rhyme
57,34.0,15,dream,goal
57,34.0,16,festival,carnival
57,34.0,17,countryside,fields
57,34.0,18,inconvenience,annoyance
57,34.0,19,battle,war
57,34.0,20,horror,agony
57,34.0,21,commitment,dedication
57,34.0,22,venture,journey
57,34.0,23,rain,precipitation
57,34.0,24,regard,empathy
57,34.0,25,music,tune
57,34.0,26,prisoner,detainee
57,34.0,27,voyage,trivp
57,34.0,28,joke,jape
57,34.0,29,terrorist,murderer
57,34.0,30,prosecutor,judge
57,34.0,31,secret,unknown
57,34.0,32,era,age
57,34.0,33,plastic,material
57,34.0,34,compassion,empathy
57,34.0,35,laboratory,factory
57,34.0,36,midnight,nighttime
57,34.0,37,corps,group
57,34.0,38,warrant,requirement
57,34.0,39,cry,weep
57,34.0,40,fantasy,legend
57,34.0,41,layout,plan
57,34.0,42,evaluation,review
57,34.0,43,gambling,betting
57,34.0,44,reputation,legacy
57,34.0,45,answer,reply
57,34.0,46,interview,assessment
57,34.0,47,angle,view
57,34.0,48,fraud,lie
58,60.0,1,prosecutor,sues
58,60.0,2,secret,hidden
58,60.0,3,conception,idea
58,60.0,4,sadness,unhappy
58,60.0,5,layout,design
58,60.0,6,joke,funny
58,60.0,7,stroke,caress
58,60.0,8,answer,reply
58,60.0,9,oxygen,air
58,60.0,10,corps,army
58,60.0,11,commitment,valued
58,60.0,12,earth,soil
58,60.0,13,venture,idea
58,60.0,14,actress,stage
58,60.0,15,disaster,ruin
58,60.0,16,cry,sob
58,60.0,17,poem,ode
58,60.0,18,midnight,witching
58,60.0,19,regard,respect
58,60.0,20,terrorist,bomb
58,60.0,21,example,sample
58,60.0,22,rain,drizzle
58,60.0,23,music,melody
58,60.0,24,reputation,behaviour
58,60.0,25,access,allowed
58,60.0,26,depot,warehouse
58,60.0,27,fantasy,dream
58,60.0,28,explosion,bomb
58,60.0,29,horror,fear
58,60.0,30,talent,competent
58,60.0,31,gambling,betting
58,60.0,32,plastic,fake
58,60.0,33,prisoner,convict
58,60.0,34,laboratory,science
58,60.0,35,fraud,fake
58,60.0,36,era,year
58,60.0,37,cut,share
58,60.0,38,voyage,journey
58,60.0,39,angle,grinder
58,60.0,40,warrant,arrest
58,60.0,41,festival,music
58,60.0,42,battle,war
58,60.0,43,evaluation,rate
58,60.0,44,interview,question
58,60.0,45,countryside,fields
58,60.0,46,dream,imagine
58,60.0,47,inconvenience,nuisance
58,60.0,48,compassion,empathy
59,23.0,1,opponent,non-teammate
59,23.0,2,cancer,tumors
59,23.0,3,hunting,killingsport
59,23.0,4,economics,money-study
59,23.0,5,hurricane,typhoon
59,23.0,6,breast,chicken-front
59,23.0,7,abuse,tormenting
59,23.0,8,counsel,professionadvice
59,23.0,9,genius,high-q
59,23.0,10,label,named-sticker
59,23.0,11,acid,hydrochloric
59,23.0,12,method,cooking-instructions
59,23.0,13,democracy,voting
59,23.0,14,electronics,anti-amish
59,23.0,15,storm,rain-spell
59,23.0,16,operation,surgery
59,23.0,17,storm,rain-spell
59,23.0,18,miracle,divine-act
59,23.0,19,colony,foreign-territory
59,23.0,20,policeman,bobby
59,23.0,21,decision,choice
59,23.0,22,size,largeness
59,23.0,23,charm,charisma
59,23.0,24,pain,hurt
59,23.0,25,stretch,elongate
59,23.0,26,inventor,idea-creator
59,23.0,27,passion,enthusiasm
59,23.0,28,mix,un-separate
59,23.0,29,basis,initial
59,23.0,30,victim,crimee
59,23.0,31,sympathy,phantom-pain
59,23.0,32,accent,dialect
59,23.0,33,desire,want
59,23.0,34,destiny,fate
59,23.0,35,transcript,written-scene
59,23.0,36,hunger,foodless
59,23.0,37,conservative,anti-corbyn
59,23.0,38,limb,torso-appendage
59,23.0,39,politics,government-system
59,23.0,40,guilt,regret
59,23.0,41,assignment,given-work
59,23.0,42,sword,anti-shield
59,23.0,43,shame,self-dissapointment
59,23.0,44,assassination,targeted-murder
59,23.0,45,pie,pastry-covered
59,23.0,46,pregnancy,baby-growing
59,23.0,47,promotion,job-improvement
59,23.0,48,maintenance,upkeep
60,24.0,1,programming,coding
60,24.0,2,id,personalnumber
60,24.0,3,philosophy,ethos
60,24.0,4,intent,dowill
60,24.0,5,encounter,comeacross
60,24.0,6,river,stream
60,24.0,7,category,section
60,24.0,8,smoke,cigarettehaze
60,24.0,9,commission,payrequest
60,24.0,10,gram,weightunit
60,24.0,11,strength,fortitude
60,24.0,12,article,writtenpiece
60,24.0,13,extreme,veryvery
60,24.0,14,scout,lookout
60,24.0,15,minimum,smallestof
60,24.0,16,smell,odor
60,24.0,17,tomb,crypt
60,24.0,18,snack,littlemeal
60,24.0,19,gold,yellowmetal
60,24.0,20,type,sortkind
60,24.0,21,appreciation,enjoyment
60,24.0,22,program,codescript
60,24.0,23,land,groundarea
60,24.0,24,quote,piecespeak
60,24.0,25,application,computerexecutable
60,24.0,26,closure,feelfinish
60,24.0,27,seizure,shudderattack
60,24.0,28,audience,listencrowd
60,24.0,29,insert,putinbetween
60,24.0,30,concentration,focus
60,24.0,31,reaction,bodyresponse
60,24.0,32,photographer,picturetaker
60,24.0,33,rally,supportgathering
60,24.0,34,outlook,futureview
60,24.0,35,email,digitalletter
60,24.0,36,epic,supreme
60,24.0,37,obsession,neverleavealone
60,24.0,38,pattern,repeatingshapes
60,24.0,39,principle,moral
60,24.0,40,skill,ability
60,24.0,41,plot,houseland
60,24.0,42,debt,owemoney
60,24.0,43,management,uptops
60,24.0,44,discipline,punishment
60,24.0,45,creation,making
60,24.0,46,leap,jump
60,24.0,47,vacation,holiday
60,24.0,48,language,tonguespeak
61,28.0,1,romance,love
61,28.0,2,definition,meaning
61,28.0,3,cake,bakedtreat
61,28.0,4,notion,idea
61,28.0,5,force,power
61,28.0,6,welfare,wellbeing
61,28.0,7,error,mistake
61,28.0,8,spectrum,range
61,28.0,9,county,region
61,28.0,10,assessment,exam
61,28.0,11,payment,fee
61,28.0,12,cartoon,animatedprogramme
61,28.0,13,expertise,speciality
61,28.0,14,innocence,purity
61,28.0,15,assurance,confidence
61,28.0,16,honesty,integrity
61,28.0,17,suicide,selfharm
61,28.0,18,sense,feeling
61,28.0,19,crisis,chaos
61,28.0,20,pension,payment
61,28.0,21,merit,good
61,28.0,22,defense,standupfor
61,28.0,23,region,county
61,28.0,24,chaos,crisis
61,28.0,25,treasure,bounty
61,28.0,26,input,ideas
61,28.0,27,charity,philanthropy
61,28.0,28,drain,suck
61,28.0,29,orientation,navigation
61,28.0,30,recipe,foodinstruction
61,28.0,31,sea,ocean
61,28.0,32,battalion,army
61,28.0,33,darkness,blackness
61,28.0,34,lecture,sermon
61,28.0,35,effect,impact
61,28.0,36,scent,smell
61,28.0,37,trench,ditch
61,28.0,38,philosopher,thinker
61,28.0,39,intention,meaning
61,28.0,40,terror,horror
61,28.0,41,mining,digging
61,28.0,42,pause,break
61,28.0,43,laughter,giggling
61,28.0,44,assistant,helper
61,28.0,45,database,spreadsheet
61,28.0,46,victory,triumph
61,28.0,47,fortune,luck
61,28.0,48,trick,prank
62,39.0,1,aggression,anger
62,39.0,2,investigation,checking
62,39.0,3,author,writer
62,39.0,4,holiday,vacation
62,39.0,5,gateway,entrance
62,39.0,6,journey,trek
62,39.0,7,entertainment,amusement
62,39.0,8,instruction,command
62,39.0,9,total,altogether
62,39.0,10,printing,displaying
62,39.0,11,stone,rock
62,39.0,12,employment,working
62,39.0,13,collapse,faint
62,39.0,14,argument,fight
62,39.0,15,temptation,desire
62,39.0,16,dialogue,conversation
62,39.0,17,shortage,insufficient
62,39.0,18,grief,bereavement
62,39.0,19,violation,offence
62,39.0,20,submarine,uboat
62,39.0,21,cargo,luggage
62,39.0,22,leadership,oversight
62,39.0,23,murder,kill
62,39.0,24,receipt,invoice
62,39.0,25,meantime,present
62,39.0,26,perfection,flawless
62,39.0,27,boyfriend,partner
62,39.0,28,excitement,overstimulation
62,39.0,29,freezing,cold
62,39.0,30,mention,namedrop
62,39.0,31,insurance,protection
62,39.0,32,feeling,emotion
62,39.0,33,wit,humour
62,39.0,34,nose,snout
62,39.0,35,role,part
62,39.0,36,slavery,exploitation
62,39.0,37,expression,saying
62,39.0,38,frustration,annoyance
62,39.0,39,state,tell
62,39.0,40,attraction,drawn
62,39.0,41,hatred,loathing
62,39.0,42,quarter,fourth
62,39.0,43,slave,worker
62,39.0,44,noon,midday
62,39.0,45,lottery,gambling
62,39.0,46,cheer,roar
62,39.0,47,truth,honesty
62,39.0,48,puppet,mannequin
63,41.0,1,trench,groundhole
63,41.0,2,intention,meaning
63,41.0,3,assessment,personalreview
63,41.0,4,scent,individualsmell
63,41.0,5,suicide,unalive-self
63,41.0,6,victory,conquest
63,41.0,7,force,starwars-power
63,41.0,8,error,mistake
63,41.0,9,innocence,childhood-state
63,41.0,10,region,bigarea
63,41.0,11,sea,notland
63,41.0,12,battalion,oldarmy
63,41.0,13,defense,notattack
63,41.0,14,pause,stopforabit
63,41.0,15,lecture,uniclass
63,41.0,16,crisis,xmascharity
63,41.0,17,honesty,truthfulattribute
63,41.0,18,input,notoutput
63,41.0,19,cake,yumsponge
63,41.0,20,merit,extrapoint
63,41.0,21,trick,cardmagic-power
63,41.0,22,charity,staysathome
63,41.0,23,assistant,helper
63,41.0,24,laughter,loadsagiggles
63,41.0,25,orientation,directionfaced
63,41.0,26,darkness,notlightness
63,41.0,27,treasure,specialcollection
63,41.0,28,philosopher,likedescartes
63,41.0,29,mining,collectingminerals
63,41.0,30,pension,oldagemonies
63,41.0,31,welfare,supportsystem
63,41.0,32,cartoon,scoobysfriends
63,41.0,33,fortune,wealth
63,41.0,34,chaos,notcalm
63,41.0,35,romance,lovetreatment
63,41.0,36,definition,meaning
63,41.0,37,drain,waterescape
63,41.0,38,expertise,cleverknowledge
63,41.0,39,assurance,safetynet
63,41.0,40,sense,commonknowledge
63,41.0,41,terror,veryscare
63,41.0,42,recipe,foodinstructions
63,41.0,43,effect,notaffect
63,41.0,44,spectrum,autismscale
63,41.0,45,county,countrynor
63,41.0,46,notion,shortidea
63,41.0,47,database,computerfilingsystem
63,41.0,48,payment,cashorcard
64,38.0,1,grief,sadness
64,38.0,2,slavery,servant
64,38.0,3,argument,disagreement
64,38.0,4,leadership,teamguidance
64,38.0,5,stone,pebble
64,38.0,6,employment,job
64,38.0,7,receipt,invoice
64,38.0,8,journey,trip
64,38.0,9,printing,published
64,38.0,10,quarter,onefourth
64,38.0,11,total,sum
64,38.0,12,mention,ask
64,38.0,13,slave,prisoner
64,38.0,14,wit,humour
64,38.0,15,hatred,dislike
64,38.0,16,gateway,opening
64,38.0,17,frustration,despair
64,38.0,18,expression,want
64,38.0,19,shortage,lessof
64,38.0,20,noon,midday
64,38.0,21,puppet,doll
64,38.0,22,meantime,whilst
64,38.0,23,submarine,yellowboat
64,38.0,24,investigation,trial
64,38.0,25,attraction,place
64,38.0,26,dialogue,speech
64,38.0,27,author,writer
64,38.0,28,collapse,fall
64,38.0,29,excitement,joy
64,38.0,30,boyfriend,malepartner
64,38.0,31,aggression,anger
64,38.0,32,nose,smellingmuscle
64,38.0,33,insurance,protection
64,38.0,34,feeling,stateofmind
64,38.0,35,murder,kill
64,38.0,36,entertainment,show
64,38.0,37,cheer,clap
64,38.0,38,temptation,want
64,38.0,39,truth,reality
64,38.0,40,lottery,luckofthedraw
64,38.0,41,cargo,boxes
64,38.0,42,perfection,neat
64,38.0,43,holiday,vacation
64,38.0,44,role,job
64,38.0,45,instruction,manual
64,38.0,46,state,say
64,38.0,47,violation,indiscretion
64,38.0,48,freezing,verycold
65,34.0,1,pension,retiermoney
65,34.0,2,welfare,goodness
65,34.0,3,battalion,army
65,34.0,4,error,wrongthing
65,34.0,5,orientation,direction
65,34.0,6,pause,smallstop
65,34.0,7,trench,dirtcanal
65,34.0,8,assistant,helper
65,34.0,9,cartoon,comictv
65,34.0,10,charity,helpmoney
65,34.0,11,drain,waterbye
65,34.0,12,sense,touch
65,34.0,13,crisis,disaster
65,34.0,14,mining,dirttreasure
65,34.0,15,chaos,messiness
65,34.0,16,suicide,sololifeender
65,34.0,17,sea,bigwater
65,34.0,18,assessment,formaltest
65,34.0,19,defense,fightback
65,34.0,20,trick,magicthing
65,34.0,21,honesty,nolies
65,34.0,22,merit,prize
65,34.0,23,cake,spongetreat
65,34.0,24,intention,doable
65,34.0,25,input,putin
65,34.0,26,darkness,nolightness
65,34.0,27,lecture,longtalk
65,34.0,28,payment,moneygive
65,34.0,29,romance,lovegiving
65,34.0,30,philosopher,bigthinker
65,34.0,31,definition,wordmeaning
65,34.0,32,force,drive
65,34.0,33,county,smallerthancountry
65,34.0,34,innocence,nobadness
65,34.0,35,treasure,buriedgifts
65,34.0,36,laughter,loudsmile
65,34.0,37,terror,scaredyness
65,34.0,38,recipe,foodinstructions
65,34.0,39,expertise,madskills
65,34.0,40,effect,cause
65,34.0,41,victory,winning
65,34.0,42,spectrum,rainbowoflife
65,34.0,43,region,largearea
65,34.0,44,database,informationcollection
65,34.0,45,assurance,convincing
65,34.0,46,fortune,lotsofmoney
65,34.0,47,scent,smellnice
65,34.0,48,notion,idea
66,42.0,1,management,bosspeople
66,42.0,2,closure,endfeeling
66,42.0,3,vacation,awaytime
66,42.0,4,tomb,graveroom
66,42.0,5,id,facecard
66,42.0,6,strength,strong
66,42.0,7,obsession,musthave
66,42.0,8,email,onlineletter
66,42.0,9,minimum,nonmaximum
66,42.0,10,category,section
66,42.0,11,audience,watchingpeople
66,42.0,12,skill,cando
66,42.0,13,quote,shortspeak
66,42.0,14,insert,putin
66,42.0,15,pattern,randomart
66,42.0,16,discipline,parentrules
66,42.0,17,creation,startlife
66,42.0,18,snack,littlefood
66,42.0,19,leap,bigjump
66,42.0,20,encounter,comeacross
66,42.0,21,epic,saga
66,42.0,22,article,thing
66,42.0,23,application,attemptrequest
66,42.0,24,smoke,firesteam
66,42.0,25,outlook,seeforward
66,42.0,26,philosophy,mindthink
66,42.0,27,rally,groupmeet
66,42.0,28,seizure,shakefit
66,42.0,29,gold,unsilver
66,42.0,30,program,techpiece
66,42.0,31,river,longwater
66,42.0,32,extreme,outthere
66,42.0,33,commission,requestart
66,42.0,34,programming,nerdlanguage
66,42.0,35,appreciation,tysm
66,42.0,36,scout,malebrownie
66,42.0,37,photographer,cameraclicker
66,42.0,38,concentration,focus
66,42.0,39,land,notwater
66,42.0,40,language,voicewords
66,42.0,41,gram,smallunit
66,42.0,42,principle,headmaster
66,42.0,43,debt,nomoney
66,42.0,44,reaction,silentresponse
66,42.0,45,type,presskeys
66,42.0,46,smell,noseodour
66,42.0,47,intent,meaning
66,42.0,48,plot,plan
67,63.0,1,counsel,advice
