participant_id,age,trial_order,stimulus,response
134,46,46,beaver,dambuilder
134,46,47,station,placement
134,46,48,storage,warehouse
134,46,49,extremist,radical
134,46,50,consistency,reliable
134,46,51,angst,worry
134,46,52,hammer,mallet
134,46,53,clothing,outfit
134,46,54,duress,forced
135,22,1,fleck,speck
135,22,2,drag,pull
135,22,3,agreement,deal
135,22,4,vendor,seller
135,22,5,horse,neighcow
135,22,6,consumption,ingestion
135,22,7,helper,aider
135,22,8,decrease,depleat
135,22,9,station,trainplace
135,22,10,translation,relanguageisation
135,22,11,index,wordfinder
135,22,12,diphtheria,science
135,22,13,refuse,decline
135,22,14,savannah,desert
135,22,15,packaging,wrapping
135,22,16,panorama,wideview
135,22,17,revival,rebirth
135,22,18,trap,mousecatch
135,22,19,blanket,throw
135,22,20,harvest,collect
135,22,21,trickery,treatery
135,22,22,factory,makehouse
135,22,23,opener,uncloser
135,22,24,tone,shade
135,22,25,thump,bump
135,22,26,mountain,bighill
135,22,27,beaver,dammaker
135,22,28,guard,protector
135,22,29,affair,cheatism
135,22,30,deception,lies
135,22,31,flannel,washcloth
135,22,32,detachment,unattachment
135,22,33,subsidiary,underling
135,22,34,affirmation,confirmaation
135,22,35,clothing,bodycovers
135,22,36,provocation,taunting
135,22,37,floor,feetplace
135,22,38,clown,pennywise
135,22,39,consistency,regularity
135,22,40,shell,hardcrab
135,22,41,anger,rage
135,22,42,evil,vile
135,22,43,duress,pressure
135,22,44,copper,pennymetal
135,22,45,hammer,hitter
135,22,46,tutorial,lesson
135,22,47,angst,teenagerousness
135,22,48,jewel,shinyrock
135,22,49,extremist,terrorist
135,22,50,ensemble,extras
135,22,51,airman,flydude
135,22,52,storage,cupboards
135,22,53,concession,discount
135,22,54,disdain,disgust
136,41,1,clothing,attire
136,41,2,panorama,longphotographs
136,41,3,station,place
136,41,4,deception,lying
136,41,5,duress,lasting
136,41,6,packaging,wrapping
136,41,7,affair,cheating
136,41,8,opener,beginning
136,41,9,subsidiary,substitute
136,41,10,agreement,deal
136,41,11,clown,actor
136,41,12,copper,metal
136,41,13,savannah,dessert
136,41,14,vendor,sale
136,41,15,fleck,sparkle
136,41,16,floor,pavement
136,41,17,detachment,separation
136,41,18,drag,pull
136,41,19,shell,outside
136,41,20,horse,stable
136,41,21,angst,anxiety
136,41,22,trickery,foolery
136,41,23,guard,keeper
136,41,24,harvest,mine
136,41,25,tone,shape
136,41,26,refuse,disagree
136,41,27,thump,hit
136,41,28,beaver,animal
136,41,29,tutorial,watch
136,41,30,ensemble,gathering
136,41,31,index,information
136,41,32,concession,fare
136,41,33,disdain,despair
136,41,34,affirmation,praise
136,41,35,flannel,washcloth
136,41,36,trap,capture
136,41,37,revival,refresh
136,41,38,hammer,mallet
136,41,39,helper,partne
136,41,40,consistency,efficiency
136,41,41,anger,madness
136,41,42,factory,manufacturer
136,41,43,blanket,cover
136,41,44,provocation,provoke
136,41,45,decrease,minus
136,41,46,consumption,eating
136,41,47,evil,dispicable
136,41,48,diphtheria,illness
136,41,49,airman,jumping
136,41,50,mountain,hill
136,41,51,jewel,precious
136,41,52,extremist,terrorist
136,41,53,translation,languages
136,41,54,storage,cupboard
137,56,1,panorama,view
137,56,2,floor,bottom
137,56,3,refuse,decline
137,56,4,flannel,washcloth
137,56,5,drag,pull
137,56,6,index,finger
137,56,7,consistency,mixture
137,56,8,anger,rage
137,56,9,trap,catch
137,56,10,consumption,food
137,56,11,mountain,hill
137,56,12,provocation,entice
137,56,13,blanket,rug
137,56,14,tutorial,study
137,56,15,harvest,forage
137,56,16,helper,aider
137,56,17,trickery,dishonest
137,56,18,copper,metal
137,56,19,extremist,loony
137,56,20,factory,building
137,56,21,opener,can
137,56,22,hammer,tool
137,56,23,concession,freebee
137,56,24,subsidiary,part
137,56,25,ensemble,outfit
137,56,26,decrease,lessen
137,56,27,savannah,plain
137,56,28,storage,box
137,56,29,thump,hit
137,56,30,agreement,treaty
137,56,31,angst,anger
137,56,32,shell,coating
137,56,33,packaging,box
137,56,34,horse,stallion
137,56,35,station,bus
137,56,36,duress,uncomfortable
137,56,37,clothing,dress
137,56,38,airman,piolet
137,56,39,clown,joker
137,56,40,fleck,speck
137,56,41,diphtheria,illness
137,56,42,affirmation,confirmation
137,56,43,guard,safety
137,56,44,affair,state
137,56,45,revival,comeback
137,56,46,vendor,seller
137,56,47,detachment,disentanglement
137,56,48,deception,fraud
137,56,49,translation,unknown
137,56,50,beaver,furry
137,56,51,jewel,gem
137,56,52,evil,bad
137,56,53,tone,level
137,56,54,disdain,displeasure
138,52,1,tutorial,lesson
138,52,2,hammer,hitter
138,52,3,ensemble,grouping
138,52,4,packaging,covering
138,52,5,detachment,apart
138,52,6,floor,ground
138,52,7,extremist,terrorist
138,52,8,provocation,goad
138,52,9,guard,soldier
138,52,10,consistency,reliablity
138,52,11,angst,anguish
138,52,12,drag,pull
138,52,13,panorama,horizon
138,52,14,anger,fury
138,52,15,blanket,duvet
138,52,16,deception,trickery
138,52,17,vendor,salesman
138,52,18,harvest,collection
138,52,19,shell,cone
138,52,20,trap,encase
138,52,21,helper,asisstant
138,52,22,decrease,subtract
138,52,23,flannel,face-towel
138,52,24,horse,equine
138,52,25,agreement,concensus
138,52,26,clothing,fashion
138,52,27,station,depot
138,52,28,clown,jester
138,52,29,subsidiary,offshoot
138,52,30,trickery,deception
138,52,31,airman,pilot
138,52,32,revival,comeback
138,52,33,disdain,sneer
138,52,34,index,glossary
138,52,35,fleck,bit
138,52,36,copper,policeman
138,52,37,refuse,decline
138,52,38,storage,stowage
138,52,39,factory,warehouse
138,52,40,tone,spectrum
138,52,41,translation,thesaurus
138,52,42,affair,betrayal
138,52,43,opener,starter
138,52,44,diphtheria,coughing
138,52,45,savannah,prairie
138,52,46,thump,hit
138,52,47,consumption,enbibe
138,52,48,affirmation,agreement
138,52,49,mountain,peaks
138,52,50,concession,discount
138,52,51,duress,pressure
138,52,52,evil,vile
138,52,53,beaver,dam-builder
138,52,54,jewel,precious
139,56,1,guard,security
139,56,2,mountain,everest
139,56,3,thump,hit
139,56,4,detachment,regiment
139,56,5,agreement,contract
139,56,6,airman,pilot
139,56,7,panorama,landscape
139,56,8,fleck,dust
139,56,9,factory,manufacturer
139,56,10,storage,unit
139,56,11,shell,outer
139,56,12,translation,decipher
139,56,13,hammer,pound
139,56,14,ensemble,group
139,56,15,subsidiary,unit
139,56,16,flannel,cloth
139,56,17,trickery,magic
139,56,18,evil,hatred
139,56,19,clothing,attire
139,56,20,duress,force
139,56,21,clown,coco
139,56,22,station,post
139,56,23,jewel,diamond
139,56,24,provocation,antagonise
139,56,25,affirmation,agreement
139,56,26,concession,reduction
139,56,27,packaging,cardboard
139,56,28,consumption,disease
139,56,29,deception,lie
139,56,30,revival,comeback
139,56,31,horse,stallion
139,56,32,index,finger
139,56,33,affair,event
139,56,34,disdain,disgust
139,56,35,decrease,reduce
139,56,36,opener,support
139,56,37,tutorial,lesson
139,56,38,beaver,rodent
139,56,39,angst,stress
139,56,40,harvest,collect
139,56,41,trap,catch
139,56,42,savannah,meadow
139,56,43,helper,carer
139,56,44,drag,pull
139,56,45,vendor,seller
139,56,46,refuse,deny
139,56,47,diphtheria,disease
139,56,48,floor,underfoot
139,56,49,tone,pitch
139,56,50,copper,policeman
139,56,51,consistency,thickness
139,56,52,blanket,covering
139,56,53,extremist,terrorist
139,56,54,anger,hostility
140,33,1,extremist,evangelist
140,33,2,index,catalogue
140,33,3,affair,dealing
140,33,4,tutorial,lesson
140,33,5,diphtheria,illness
140,33,6,affirmation,confirmation
140,33,7,tone,beep
140,33,8,consistency,materiality
140,33,9,concession,allowance
140,33,10,shell,case
140,33,11,helper,assistant
140,33,12,provocation,cause
140,33,13,flannel,washcloth
140,33,14,subsidiary,bonus
140,33,15,jewel,gem
140,33,16,packaging,box
140,33,17,fleck,dot
140,33,18,agreement,nod
140,33,19,decrease,lessen
140,33,20,mountain,hill
140,33,21,clothing,vestments
140,33,22,vendor,seller
140,33,23,guard,security
140,33,24,savannah,desert
140,33,25,refuse,rubbish
140,33,26,storage,boxes
140,33,27,panorama,view
140,33,28,detachment,cutoff
140,33,29,clown,joker
140,33,30,hammer,mallet
140,33,31,ensemble,group
140,33,32,airman,pilot
140,33,33,station,terminal
140,33,34,copper,policeman
140,33,35,harvest,gather
140,33,36,deception,lie
140,33,37,beaver,work
140,33,38,consumption,eating
140,33,39,factory,plant
140,33,40,trickery,deception
140,33,41,anger,frustration
140,33,42,drag,crossdress
140,33,43,blanket,cover
140,33,44,opener,introduction
140,33,45,thump,hit
140,33,46,evil,malevolent
140,33,47,disdain,displeaure
140,33,48,duress,hardship
140,33,49,translation,explanation
140,33,50,angst,anguish
140,33,51,floor,ground
140,33,52,horse,filly
140,33,53,trap,catch
140,33,54,revival,rejuvination
141,35,1,anger,furious
141,35,2,mountain,hill
141,35,3,airman,pilot
141,35,4,shell,outer
141,35,5,savannah,desert
141,35,6,angst,worry
141,35,7,subsidiary,child
141,35,8,panorama,landscape
141,35,9,index,fore
141,35,10,consistency,stability
141,35,11,clown,idiot
141,35,12,refuse,decline
141,35,13,concession,allowance
141,35,14,helper,assistabt
141,35,15,agreement,understanding
141,35,16,opener,introduction
141,35,17,affair,liason
141,35,18,thump,wallop
141,35,19,packaging,cardboard
141,35,20,flannel,cloth
141,35,21,evil,vindictive
141,35,22,floor,ground
141,35,23,tone,style
141,35,24,ensemble,gathering
141,35,25,storage,container
141,35,26,disdain,disgust
141,35,27,consumption,usage
141,35,28,provocation,allure
141,35,29,detachment,seperate
141,35,30,beaver,scout
141,35,31,affirmation,positive
141,35,32,hammer,mallet
141,35,33,blanket,cover
141,35,34,deception,trick
141,35,35,diphtheria,illness
141,35,36,fleck,spot
141,35,37,jewel,gem
141,35,38,extremist,radical
141,35,39,vendor,seller
141,35,40,trap,catch
141,35,41,decrease,lower
141,35,42,revival,rebirth
141,35,43,harvest,crop
141,35,44,clothing,fashion
141,35,45,drag,pull
141,35,46,station,headquarter
141,35,47,factory,plant
141,35,48,trickery,deception
141,35,49,translation,change
141,35,50,copper,policeman
141,35,51,horse,pony
141,35,52,tutorial,practice
141,35,53,duress,force
141,35,54,guard,protect
142,51,1,deception,lying
142,51,2,station,track
142,51,3,thump,hit
142,51,4,angst,irritated
142,51,5,consistency,thickness
142,51,6,copper,bronze
142,51,7,drag,pull
142,51,8,extremist,terrorist
142,51,9,translation,interpret
142,51,10,trickery,cheating
142,51,11,detachment,disinterest
142,51,12,agreement,consent
142,51,13,fleck,spot
142,51,14,packaging,wrapper
142,51,15,index,list
142,51,16,decrease,lower
142,51,17,jewel,gem
142,51,18,tone,sound
142,51,19,diphtheria,disease
142,51,20,anger,annoy
142,51,21,refuse,waste
142,51,22,helper,assistant
142,51,23,vendor,seller
142,51,24,floor,ground
142,51,25,flannel,cloth
142,51,26,affair,relationship
142,51,27,airman,pilot
142,51,28,opener,key
142,51,29,savannah,desert
142,51,30,affirmation,christening
142,51,31,consumption,eat
142,51,32,blanket,cover
142,51,33,horse,hoofed
142,51,34,clown,jester
142,51,35,tutorial,teaching
142,51,36,trap,catch
142,51,37,duress,pressure
142,51,38,provocation,encourage
142,51,39,evil,hateful
142,51,40,shell,armour
142,51,41,disdain,sorrow
142,51,42,factory,works
142,51,43,mountain,peak
142,51,44,ensemble,join
142,51,45,guard,protect
142,51,46,harvest,grow
142,51,47,beaver,rodent
142,51,48,clothing,garment
142,51,49,subsidiary,sideline
142,51,50,hammer,hit
142,51,51,revival,alive
142,51,52,storage,collecting
142,51,53,concession,discount
142,51,54,panorama,wideview
143,24,1,decrease,lower
143,24,2,provocation,antagonise
143,24,3,jewel,gemstone
143,24,4,concession,acquiesce
143,24,5,opener,starter
143,24,6,station,train-stop
143,24,7,drag,pull
143,24,8,hammer,mallot
143,24,9,refuse,rubbish
143,24,10,subsidiary,subsection
143,24,11,shell,conch
143,24,12,consumption,eaten
143,24,13,translation,decode
143,24,14,index,book-guide
143,24,15,diphtheria,throat-illness
143,24,16,disdain,hate
143,24,17,mountain,rock-peak
143,24,18,blanket,bedspread
143,24,19,fleck,speckle
143,24,20,deception,lie
143,24,21,tone,colour-shade
143,24,22,revival,regenerate
143,24,23,storage,cupboard-space
143,24,24,affirmation,validation
143,24,25,panorama,full-view
143,24,26,thump,thwack
143,24,27,guard,protect
143,24,28,flannel,face-cloth
143,24,29,harvest,crop-gathering
143,24,30,horse,equine
143,24,31,vendor,seller
143,24,32,duress,pressure
143,24,33,ensemble,outfit
143,24,34,consistency,reliably
143,24,35,angst,teen-anger
143,24,36,floor,indoor-ground
143,24,37,extremist,terrorist
143,24,38,savannah,african-plain
143,24,39,detachment,separation
143,24,40,affair,extramarrital-relationship
143,24,41,copper,penny-metal
143,24,42,agreement,arrangement
143,24,43,trickery,deception
143,24,44,clown,pennywise
143,24,45,evil,sinful
143,24,46,trap,hunting-tool
143,24,47,beaver,dam-builder
143,24,48,helper,assistant
143,24,49,clothing,garments
143,24,50,factory,warehouse
143,24,51,airman,pilot
143,24,52,anger,fury
143,24,53,tutorial,demonstration
143,24,54,packaging,packet
144,21,1,floor,ground
144,21,2,subsidiary,unimportant
144,21,3,jewel,shine-stone
144,21,4,detachment,anti-attachment
144,21,5,extremist,radical
144,21,6,flannel,chequerboardshirt
144,21,7,harvest,food-picking
144,21,8,hammer,metalslammer
144,21,9,packaging,wrapping
144,21,10,tone,hue
144,21,11,agreement,compromise
144,21,12,panorama,wide-view
144,21,13,blanket,fabric-covering
144,21,14,factory,manufacturing-facility
144,21,15,disdain,scorn
144,21,16,trap,forever-caged
144,21,17,affair,liasion
144,21,18,mountain,rockhill
144,21,19,decrease,lessening
144,21,20,anger,rage
144,21,21,airman,pilot
144,21,22,fleck,colourdot
144,21,23,consumption,using
144,21,24,horse,strongdonkey
144,21,25,ensemble,troupe
144,21,26,consistency,consistcee
144,21,27,refuse,anti-accept
144,21,28,guard,security
144,21,29,deception,strategic-lie
144,21,30,vendor,worker
144,21,31,station,trainhouse
144,21,32,shell,outerrock
144,21,33,helper,assister
144,21,34,opener,anti-closer
144,21,35,provocation,annoyance
144,21,36,evil,demonic
144,21,37,translation,languagechanger
144,21,38,clothing,bodywarmers
144,21,39,beaver,chipmunk-rat
144,21,40,copper,bronze
144,21,41,affirmation,truth
144,21,42,diphtheria,mucusdisease
144,21,43,storage,object-housing
144,21,44,angst,annoyance
144,21,45,revival,backtolife
144,21,46,clown,it
144,21,47,savannah,motherland
144,21,48,concession,celebration
144,21,49,trickery,deceit
144,21,50,duress,coercian
144,21,51,tutorial,instruction
144,21,52,index,list
144,21,53,thump,buuuummmppp
144,21,54,drag,puuuuuuuuuuuuul
145,66,1,extremist,fanatic
145,66,2,disdain,dislike
145,66,3,savannah,grassland
145,66,4,refuse,rubbish
145,66,5,thump,punch
145,66,6,packaging,tissue
145,66,7,vendor,seller
145,66,8,evil,bad
145,66,9,trickery,jiggerypokery
145,66,10,agreement,affirmation
145,66,11,shell,abalone
145,66,12,hammer,tool
145,66,13,factory,workplace
145,66,14,consistency,texture
145,66,15,duress,stress
145,66,16,horse,equine
145,66,17,detachment,alone
145,66,18,floor,astound
145,66,19,decrease,diminish
145,66,20,index,backpage
145,66,21,beaver,mini-scout
145,66,22,affirmation,agreement
145,66,23,copper,police
145,66,24,storage,collection
145,66,25,drag,pull
145,66,26,subsidiary,secondary
145,66,27,concession,reduction
145,66,28,tutorial,lesson
145,66,29,opener,introduction
145,66,30,angst,fear
145,66,31,tone,vibrancy
145,66,32,harvest,reap
145,66,33,panorama,wide-angled
145,66,34,provocation,goad
145,66,35,clown,fool
145,66,36,affair,situation
145,66,37,blanket,cover
145,66,38,station,situation
145,66,39,helper,aid
145,66,40,diphtheria,contagious
145,66,41,revival,rebirth
145,66,42,mountain,mount
145,66,43,trap,ensnare
145,66,44,translation,english-german
145,66,45,airman,pilot
145,66,46,consumption,usage
145,66,47,anger,rage
145,66,48,ensemble,group
145,66,49,deception,manipulation
145,66,50,fleck,speck
145,66,51,clothing,apparel
145,66,52,flannel,sponge
145,66,53,jewel,gem
145,66,54,guard,security
146,45,1,harvest,autumnfestival
146,45,2,flannel,tinytowel
146,45,3,factory,premesis
146,45,4,angst,hopeless
146,45,5,savannah,bigdesert
146,45,6,revival,startupagain
146,45,7,copper,bronzedmetal
146,45,8,affair,lovetryst
146,45,9,drag,pullalong
146,45,10,ensemble,musiciangroup
146,45,11,thump,bash
146,45,12,trickery,sleightofhand
146,45,13,deception,deceit
146,45,14,clown,entertainer
146,45,15,horse,largepony
146,45,16,agreement,accord
146,45,17,provocation,annoyance
146,45,18,blanket,wollencover
146,45,19,beaver,dammaker
146,45,20,helper,assistant
146,45,21,hammer,nailbasher
146,45,22,consistency,replicable
146,45,23,translation,language
146,45,24,floor,ground
146,45,25,duress,threat
146,45,26,fleck,flick
146,45,27,concession,allowance
146,45,28,airman,nongroundemployee
146,45,29,panorama,fullview
146,45,30,anger,rage
146,45,31,subsidiary,lesser-of
146,45,32,disdain,disrespect
146,45,33,guard,mind
146,45,34,trap,catch
146,45,35,consumption,devour
146,45,36,mountain,peak
146,45,37,tone,colour
146,45,38,station,hub
146,45,39,affirmation,approval
146,45,40,jewel,shineystone
146,45,41,shell,molluschouse
146,45,42,decrease,reduce
146,45,43,opener,gambit
146,45,44,storage,stash
146,45,45,diphtheria,nottyphoid
146,45,46,refuse,rubbish
146,45,47,index,catalogue
146,45,48,vendor,seller
146,45,49,packaging,outerlayer
146,45,50,tutorial,lesson
146,45,51,evil,devilish
146,45,52,extremist,fundamentalist
146,45,53,detachment,removal
146,45,54,clothing,bodywrapping
147,49,1,refuse,decline
147,49,2,detachment,solitary
147,49,3,translation,decode
147,49,4,provocation,goad
147,49,5,horse,mule
147,49,6,packaging,wrapping
147,49,7,index,list
147,49,8,flannel,facecloth
147,49,9,trap,imprison
147,49,10,copper,policeman
147,49,11,diphtheria,disease
147,49,12,panorama,vista
147,49,13,fleck,speck
147,49,14,floor,flatten
147,49,15,anger,rage
147,49,16,station,position
147,49,17,blanket,cover
147,49,18,trickery,bamboozle
147,49,19,angst,worry
147,49,20,factory,works
147,49,21,airman,pilot
147,49,22,clothing,fashion
147,49,23,thump,slap
147,49,24,mountain,peak
147,49,25,helper,assistant
147,49,26,deception,fraud
147,49,27,beaver,industrious
147,49,28,extremist,anarchist
147,49,29,subsidiary,branch
147,49,30,harvest,gather
147,49,31,concession,help
147,49,32,revival,reopen
147,49,33,jewel,gemstone
147,49,34,consistency,level
147,49,35,evil,demonic
147,49,36,tutorial,lecture
147,49,37,affirmation,confirmation
147,49,38,storage,locker
147,49,39,duress,force
147,49,40,decrease,minimize
147,49,41,shell,carapace
147,49,42,guard,protect
147,49,43,consumption,eaten
147,49,44,disdain,disregard
147,49,45,opener,commence
147,49,46,clown,harlequin
147,49,47,ensemble,gathering
147,49,48,hammer,mallet
147,49,49,agreement,concorde
147,49,50,savannah,plains
147,49,51,affair,fling
147,49,52,drag,slide
147,49,53,tone,note
147,49,54,vendor,salesman
148,37,1,evil,badmind
148,37,2,provocation,harm
148,37,3,packaging,wrapping
148,37,4,refuse,rubbish
148,37,5,helper,carer
148,37,6,station,point
148,37,7,affair,betray
148,37,8,floor,carpets
148,37,9,fleck,transport
148,37,10,tutorial,guide
148,37,11,blanket,covering
148,37,12,clothing,garment
148,37,13,revival,spritual
148,37,14,mountain,hill
148,37,15,jewel,rock
148,37,16,index,glossary
148,37,17,detachment,piece
148,37,18,horse,equstrian
148,37,19,decrease,minimise
148,37,20,savannah,haven
148,37,21,copper,bronze
148,37,22,shell,enclosing
148,37,23,concession,discount
148,37,24,consumption,eating
148,37,25,panorama,knowledge
148,37,26,beaver,otter
148,37,27,clown,party
148,37,28,subsidiary,division
148,37,29,harvest,gather
148,37,30,angst,anger
148,37,31,diphtheria,dementia
148,37,32,agreement,settle
148,37,33,anger,rage
148,37,34,flannel,cloth
148,37,35,guard,protect
148,37,36,tone,voice
148,37,37,storage,contain
148,37,38,opener,engage
148,37,39,airman,pilot
148,37,40,translation,understand
148,37,41,thump,hit
148,37,42,ensemble,collection
148,37,43,vendor,supplier
148,37,44,deception,lie
148,37,45,trap,contain
148,37,46,drag,pull
148,37,47,duress,withhold
148,37,48,consistency,accurate
148,37,49,affirmation,manifest
148,37,50,disdain,grumble
148,37,51,trickery,fool
148,37,52,extremist,hardcore
148,37,53,hammer,hitter
148,37,54,factory,manufacture
149,51,1,evil,bad
149,51,2,deception,liar
149,51,3,diphtheria,bug
149,51,4,provocation,violence
149,51,5,horse,gg
149,51,6,ensemble,band
149,51,7,shell,house
149,51,8,packaging,wraping
149,51,9,anger,rage
149,51,10,panorama,view
149,51,11,concession,granted
149,51,12,clothing,wearable
149,51,13,subsidiary,grant
149,51,14,translation,language
149,51,15,hammer,hit
149,51,16,helper,carer
149,51,17,station,stop
149,51,18,vendor,shop
149,51,19,trickery,con
149,51,20,factory,manual
149,51,21,consistency,fluent
149,51,22,tone,sound
149,51,23,jewel,precious
149,51,24,consumption,eating
149,51,25,guard,protect
149,51,26,mountain,hill
149,51,27,detachment,vacant
149,51,28,copper,police
149,51,29,airman,pilot
149,51,30,tutorial,learning
149,51,31,duress,violence
149,51,32,agreement,binding
149,51,33,affirmation,agree
149,51,34,angst,worried
149,51,35,storage,stacked
149,51,36,index,stock
149,51,37,floor,base
149,51,38,fleck,miliscule
149,51,39,trap,danger
149,51,40,revival,old
149,51,41,flannel,towel
149,51,42,disdain,angry
149,51,43,savannah,desert
149,51,44,decrease,less
149,51,45,extremist,radical
149,51,46,blanket,duvet
149,51,47,refuse,stop
149,51,48,harvest,reep
149,51,49,beaver,animal
149,51,50,drag,delay
149,51,51,thump,hit
149,51,52,affair,disloyal
149,51,53,opener,start
149,51,54,clown,fool
150,51,1,station,hub
150,51,2,jewel,gem
150,51,3,translation,change
150,51,4,storage,box
150,51,5,provocation,poke
150,51,6,packaging,box
150,51,7,consistency,thickness
150,51,8,concession,reduced
150,51,9,extremist,maniac
150,51,10,diphtheria,disease
150,51,11,flannel,cloth
150,51,12,opener,beginner
150,51,13,subsidiary,underneath
150,51,14,airman,pilot
150,51,15,angst,angry
150,51,16,deception,trick
150,51,17,copper,metal
150,51,18,tone,sound
150,51,19,savannah,beach
150,51,20,index,list
150,51,21,panorama,insight
150,51,22,mountain,hills
150,51,23,blanket,cover
150,51,24,disdain,ugly
150,51,25,factory,workhouse
150,51,26,drag,pull
150,51,27,guard,police
150,51,28,affirmation,decide
150,51,29,helper,aid
150,51,30,tutorial,help
150,51,31,ensemble,collection
150,51,32,clown,fool
150,51,33,trap,snare
150,51,34,consumption,eat
150,51,35,anger,mad
150,51,36,duress,hate
150,51,37,trickery,magic
150,51,38,revival,again
150,51,39,clothing,dress
150,51,40,hammer,tool
150,51,41,refuse,stop
150,51,42,evil,bad
150,51,43,detachment,separate
150,51,44,agreement,signed
150,51,45,floor,base
150,51,46,thump,hit
150,51,47,horse,mammal
150,51,48,decrease,shorten
150,51,49,affair,romance
150,51,50,shell,outer
150,51,51,beaver,animal
150,51,52,harvest,reap
150,51,53,fleck,spot
150,51,54,vendor,seller
150,51,55,laziness,sleepy
150,51,56,ragtime,newspaper
150,51,57,temple,worship
150,51,58,musician,instrument-player
150,51,59,bull,horned-cow
150,51,60,rate,gage
150,51,61,navel,bellybutton
150,51,62,sting,pinch
150,51,63,brute,nasty
150,51,64,illness,sickness
150,51,65,pen,writingimplement
150,51,66,rebirth,reborn
150,51,67,gutter,drain-channel
150,51,68,bust,open
150,51,69,exposure,seen
150,51,70,adventurer,quest
150,51,71,spender,frivalous
150,51,72,perseverance,endurance
150,51,73,partridge,little-bird
150,51,74,substitution,alternative
150,51,75,objection,differ
150,51,76,credibility,worthy
150,51,77,stall,market-table
150,51,78,subdivision,undeneath
150,51,79,contractor,helper
150,51,80,melancholy,musical
150,51,81,accommodation,home
150,51,82,whiz,fast
150,51,83,bishop,high-priest
150,51,84,tiger,striped-cat
150,51,85,mitt,fingerless-glove
150,51,86,circus,silly-arena
150,51,87,grain,seed
150,51,88,quill,pen-nib
150,51,89,divider,index
150,51,90,flare,bright-light
150,51,91,tea,hot-liquid
150,51,92,root,life-plant
150,51,93,patriot,loyalist
150,51,94,urgency,immediately
150,51,95,mail,postal-letters
150,51,96,progeny,no-idea
150,51,97,settlement,village
150,51,98,purgatory,inbetween-heaven
150,51,99,navigator,director
150,51,100,cubicle,box
150,51,101,asset,worth
150,51,102,selectivity,picky
150,51,103,intruder,burglar
150,51,104,resistance,avoid
150,51,105,villain,baddy
150,51,106,displacement,lose
150,51,107,conformity,adhere
150,51,108,verdict,result
151,38,1,dogma,ideology
151,38,2,idealism,perfectionism
151,38,3,rampage,war
151,38,4,entourage,crowd
151,38,5,pragmatism,thinking
151,38,6,statistics,numbers
151,38,7,petal,flower
151,38,8,sensuality,feeling
151,38,9,lima,peru
151,38,10,toffee,confectionary
151,38,11,ebony,black
151,38,12,furlong,pass
151,38,13,preface,start
151,38,14,bombshell,beauty
151,38,15,mechanic,worker
151,38,16,budget,money
151,38,17,pub,bar
151,38,18,firebird,parrot
151,38,19,mule,donkey
151,38,20,garnet,stone
151,38,21,trading,swapping
151,38,22,browsing,looking
151,38,23,trapper,catcher
151,38,24,gazelle,deer
151,38,25,humankind,people
151,38,26,reporter,newscaster
151,38,27,llama,mammal
151,38,28,mango,fruit
151,38,29,buildup,gain
151,38,30,warden,reporter
151,38,31,heartache,sadness
151,38,32,brick,stone
151,38,33,greenery,leaves
151,38,34,sanity,wellbeing
151,38,35,jackal,mammal
151,38,36,vernacular,speech
151,38,37,flattery,compliments
151,38,38,nursing,breastfeeding
151,38,39,cologne,aftershave
151,38,40,waterworks,crying
151,38,41,executioner,killer
151,38,42,falconer,birdman
151,38,43,bogey,golf
151,38,44,valentine,love
151,38,45,procurement,bid
151,38,46,rooftop,outside
151,38,47,antiquity,olden
151,38,48,infiltration,filter
151,38,49,nod,acknowledge
151,38,50,iris,eye
151,38,51,matchbox,item
151,38,52,wrapping,giftwrap
151,38,53,chinchilla,pet
151,38,54,mathematics,numbers
152,48,1,nod,yes
152,48,2,firebird,phoenix
152,48,3,ebony,black
152,48,4,gazelle,deer
152,48,5,pub,tavern
152,48,6,toffee,sticky
152,48,7,antiquity,old
152,48,8,buildup,noidea
152,48,9,flattery,compliment
152,48,10,mathematics,addition
152,48,11,trading,exchanging
152,48,12,browsing,looking
152,48,13,petal,flower
152,48,14,wrapping,surrounding
152,48,15,chinchilla,fur
152,48,16,reporter,hack
152,48,17,heartache,broken
152,48,18,trapper,noidea
152,48,19,cologne,aftershave
152,48,20,sanity,mentalhealth
152,48,21,greenery,trees
152,48,22,lima,peru
152,48,23,brick,house
152,48,24,statistics,numbers
152,48,25,sensuality,noidea
152,48,26,llama,alpaca
152,48,27,idealism,noidea
152,48,28,matchbox,twenty
152,48,29,mechanic,car
152,48,30,iris,lily
152,48,31,nursing,care
152,48,32,waterworks,crying
152,48,33,infiltration,noidea
152,48,34,bombshell,drama
152,48,35,bogey,snotter
152,48,36,humankind,woman
152,48,37,valentine,fake
152,48,38,rampage,violence
152,48,39,preface,before
152,48,40,pragmatism,standard
152,48,41,procurement,buying
152,48,42,furlong,horseracing
152,48,43,dogma,god
152,48,44,warden,prison
152,48,45,entourage,celebrity
152,48,46,mango,papaya
152,48,47,garnet,red
152,48,48,vernacular,noidea
152,48,49,jackal,raven
152,48,50,falconer,eagle
152,48,51,rooftop,marypoppins
152,48,52,executioner,guillotine
152,48,53,budget,poor
152,48,54,mule,donkey
153,22,1,reporter,newsreader
153,22,2,garnet,deepred
153,22,3,statistics,probabilitystudies
153,22,4,buildup,accumulation
153,22,5,bombshell,gorgeous
